Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XM_040284080.2	Cnih2	103.05497262800998	3.653792038193067	0.3899893210610269	9.36895407354323	7.325482581565683e-21	1.3456911502336158e-18
XM_005323073.5	Lipg	1288.5574826710902	-3.2927796902660673	0.3525413593060716	-9.340123090089186	9.622218889037845e-21	1.7244893755280508e-18
XM_078018758.1	Mpc1	600.5464757290746	2.1678395018896515	0.2323375815003665	9.330558956025941	1.0531403330165283e-20	1.8424940873822502e-18
XM_005330356.5	Phlda3	139.04130370467956	-2.7012735286929255	0.29037457934110333	-9.302720420025942	1.3689731888193095e-20	2.3393523235916943e-18
XM_005327712.5	Dnttip2	378.6613172790757	2.3642182931902638	0.2553171614007893	9.259927065689814	2.0457190142599724e-20	3.347831947826573e-18
XM_078038828.1	Hic2	577.8509404471721	2.0873412054744387	0.22542234441796627	9.259690785595772	2.0502509206885655e-20	3.347831947826573e-18
XM_078023985.1	Phkg1	263.5583214027219	2.950046778574806	0.31869935171162955	9.256519546497579	2.112045321933479e-20	3.373762831645044e-18
XM_078028477.1	Smim44	177.47940438818682	-3.516241361882249	0.38056125003935837	-9.23962006515007	2.4737403880824628e-20	3.867456249282965e-18
XM_005333283.4	LOC101974782	642.3218560723959	-2.6043300044314757	0.28498105840568344	-9.138607383246132	6.32616958460794e-20	9.684311272437322e-18
XM_005327636.4	Hgd	2423.163671591085	-2.3136034787137456	0.25445156841307826	-9.092510190221455	9.677838817356974e-20	1.4512808087742664e-17
XM_005319668.5	Retreg1	532.655766600887	-2.2079611572609377	0.24295968067807772	-9.087767777347766	1.0109318179549417e-19	1.4856653996665824e-17
XR_013438198.1	LOC144377318	172.75373470793397	-3.8808993743836844	0.42765201819274484	-9.074900174175127	1.137817531821881e-19	1.63934965173082e-17
XM_078025921.1	Sh3d21	98.0875573725037	3.7139742627050376	0.40983642541297005	9.062089244416638	1.2797542661090425e-19	1.8083912206479316e-17
XM_021728400.3	Cyp1a2	1640.7106010799625	-4.602810962020934	0.5100474656726928	-9.024279644151092	1.8088147058570057e-19	2.507768011063637e-17
XM_005328288.5	Zpr1	193.3880764054222	-2.6277842244234693	0.29296850237739297	-8.969511067228787	2.9783354137127046e-19	4.0527423370298065e-17
XM_078045763.1;XM_078045761.1	Flrt1	173.93404534756155	3.139233881948761	0.3517007836340428	8.925865474372232	4.422276970881824e-19	5.908162033098117e-17
XR_013438803.1	LOC144377755	163.37652351367618	3.7329542694469633	0.4183345978228658	8.92336968750454	4.523118513607846e-19	5.934977649641153e-17
XM_005324489.5	Calm2	802.1990134641973	2.452188291522365	0.2750445160661891	8.91560510492872	4.851595814572696e-19	6.254302814996522e-17
XM_005337528.5	Fam13a	1173.784971570447	-2.5602061583860616	0.28801074321777365	-8.889273121489818	6.150996359076953e-19	7.792676076982318e-17
XM_078020566.1	Mylip	640.9807913863655	2.911376208850546	0.3305101776376826	8.80873390846712	1.2656723040125085e-18	1.5500266816473188e-16
XM_005341098.5	Apbb1	140.89499367774158	3.879687274648717	0.4404199403127357	8.809063622082617	1.261955511358371e-18	1.5500266816473188e-16
XR_013424409.1	LOC120885733	134.56935744761324	-2.7000873688312117	0.30819696137793273	-8.760914957627291	1.9367187862063008e-18	2.332952400171131e-16
NM_001282267.1	Pdk4	490.3507819991055	-2.7579397338885703	0.3153788158438025	-8.744847768261307	2.233165265115247e-18	2.646661027107554e-16
XM_078032084.1;XM_005336414.5	Zfp36	463.6039306772045	-2.7802245978630875	0.31894105420479923	-8.717048373703069	2.855481634451344e-18	3.3304887380870596e-16
XM_005321083.3	Ass1	4937.064907014829	-2.5815597606173495	0.29712229856084665	-8.688542640931006	3.671184202208171e-18	4.214978362160256e-16
XM_078022298.1	LOC101969732	446.8453146306287	-2.572801809902806	0.29701945761710885	-8.662064871249727	4.6329456415408775e-18	5.237366857544979e-16
