Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XM_078014610.1;XM_078014611.1;XM_078014612.1;XM_005325014.5	Soat2	40.75489163485258	1.4654286603743965	0.4832343039818641	3.032542698850689	0.002425027866706443	0.1539568868034213
XM_005326021.4	C8b	77.46928355279367	1.2246454850070811	0.40392987259343144	3.031826978144116	0.002430784923616937	0.1539568868034213
XM_005324536.5	Thumpd2	16.576408987731902	1.5159568422966667	0.500183264423731	3.0308028079332576	0.002439044819877498	0.1539568868034213
XM_040289043.2	LOC101973687	32.05284265304342	1.3165981736055625	0.43417260042934347	3.0324303567374087	0.002425930688747196	0.1539568868034213
XM_040270949.2;XM_005329378.4;XM_078028961.1	Dqx1	15.870466730893968	1.6799487678160714	0.5548501149544809	3.027752401121683	0.0024637986605671835	0.1545288242713698
XR_013427423.1	LOC144367871	6.793708997556686	2.0177045098924373	0.6673362962848273	3.023519807217644	0.0024985267244329594	0.15571514338918577
XM_078025873.1	Znf362	27.45246304522239	1.3683078223442853	0.4531430692602613	3.019593402538398	0.0025311423393090506	0.1557759913448514
XM_021735172.3;XM_078031923.1	Znf112	26.5079324425236	1.530049454424232	0.5066273032566119	3.0200690815300306	0.0025271703716730092	0.1557759913448514
XM_078015602.1;XM_078015632.1;XM_078015634.1;XM_078015588.1;XM_078015631.1;XM_078015633.1;XM_078015636.1;XM_078015603.1;XM_078015591.1;XM_078015589.1;XM_078015590.1;XM_078015600.1;XM_078015609.1;XM_078015610.1;XM_078015593.1;XM_078015596.1;XM_078015598.1;XM_078015604.1;XM_078015615.1;XM_078015592.1;XM_078015595.1;XM_078015597.1;XM_078015599.1;XM_078015608.1;XM_078015601.1;XM_078015606.1;XM_078015612.1;XM_078015617.1;XM_078015622.1;XM_078015607.1;XM_078015613.1;XM_078015619.1;XM_078015620.1;XM_078015616.1;XM_078015621.1;XM_078015605.1;XM_078015625.1;XM_078015626.1;XM_078015611.1;XM_078015624.1;XM_078015629.1;XM_078015614.1;XM_078015630.1	LOC120888398	22.167930468636712	-1.6340657181401639	0.5424562432104881	-3.0123456750521735	0.0025923721079180936	0.1575746181893177
XR_013427043.1	Dock1	58.29085090002642	1.1569845705260917	0.38396801202110925	3.0132316607209577	0.002584815201457282	0.1575746181893177
XM_005319861.5	Pbx1	38.415486023107555	1.2186708554864376	0.4051648589421893	3.0078394722290636	0.0026311207978920123	0.15879354579258861
XM_005319628.5	Plpp1	16.78763978493078	-1.5159263459174022	0.5042536792522863	-3.006277213812772	0.0026446777201162316	0.15879354579258861
XM_005326296.3	Tomm5	31.563399529908892	1.3030538458136693	0.4340999561216054	3.0017368752017144	0.0026844409753305353	0.15923909809686615
XM_040272589.2	Pyroxd2	13.949955018134416	-1.5216372064981243	0.5067623903388526	-3.0026640404009934	0.00267627695366976	0.15923909809686615
XM_078022687.1	LOC101973713	80.47055732540889	1.1478269273915371	0.38297343912693566	2.997144997857391	0.0027252105846356386	0.16068951273597085
XM_078045351.1;XM_078045348.1;XM_078045352.1	Igf2	15.502391659506557	-1.5326266136647635	0.512067256648332	-2.993018190025207	0.002762332848403813	0.1619088783228116
XM_078052940.1;XM_078052942.1;XM_078052945.1	LOC120885692	7.990978155709807	-1.9404996139049535	0.649179529173501	-2.9891571232621725	0.002797482323551334	0.16299886650893483
XR_013440314.1	LOC144378549	8.502272504266697	-2.0654887832073148	0.6934741056853927	-2.9784656215330436	0.0028969552597475933	0.16585068862054972
XM_040290109.2	Ackr2	121.32068724231196	1.0526902660188862	0.35312228755647207	2.9810926784125398	0.0028722185475710464	0.16585068862054972
XM_005334064.4	Ccn1	27.131950971955643	-1.4424742664348678	0.48428719354931976	-2.9785513341020575	0.002896145119781558	0.16585068862054972
XM_021726607.3	Agxt2	63.9371447661662	1.0884542264226382	0.36607334779155226	2.9733227862368734	0.002945944660761627	0.16768044551745515
XM_021723123.3	Trib3	28.77395788322649	1.3413064548063782	0.4522497618465002	2.965853313730735	0.0030184441770693157	0.16851421274328385
XR_013425458.1;XR_013425457.1	LOC144366376	23.53992356699578	1.3950214571230732	0.4711526511374245	2.9608693780143396	0.003067720151606161	0.16851421274328385
XM_078019640.1	C8H6orf163	14.565274188920862	1.5048635894328648	0.5085050104265452	2.9593879284897358	0.0030825079858362537	0.16851421274328385
XM_005330505.4	LOC101970177	11.159788535843708	-1.7464973105735826	0.5887011672871237	-2.966695851176687	0.003010185746743793	0.16851421274328385
XM_013358325.4	Smim8	14.565274188920862	1.5048635894328648	0.5085050104265452	2.9593879284897358	0.0030825079858362537	0.16851421274328385
XM_078027074.1	Mab21l3	17.16482547943068	1.5946902176248332	0.5378905312766598	2.964711451305725	0.003029669533441189	0.16851421274328385
XM_005334554.5	Prodh	25.639518039233778	-1.5803826504938279	0.532757229128317	-2.966421784796064	0.0030128698411805662	0.16851421274328385
XM_078047589.1;XM_078047588.1	Pum3	20.042787793846383	1.4618026745734423	0.4943894729586129	2.9567835775819904	0.0031086622940751456	0.16851421274328385
XM_078024253.1	Eri2	29.93687225997165	1.2558844178164708	0.42483154449273985	2.9561938940198758	0.0031146122391873324	0.16851421274328385
XM_005336339.5	Sfswap	45.666989221396086	1.1303524527943773	0.382929776785116	2.9518531107302297	0.0031587315414280718	0.16996737425378264
XR_013424380.1	LOC144365659	20.179457765173535	1.349140803745331	0.4575052824634232	2.948907598358042	0.003188993074661026	0.17066312394666913
XR_013426773.1	LOC144367415	22.205291088229142	-1.47297917068663	0.5002330617039147	-2.94458580100505	0.003233872668869116	0.17147384049029915
