Transcript	Gene	log2fc	pvalue	FDR
XM_021721170.3	Dmp1	NA	NA	NA
XR_013428876.1	LOC144369348	NA	NA	NA
XM_078041793.1;XM_040268529.2;XM_040268530.2;XM_021728435.3	LOC101960680	NA	NA	NA
XM_078030925.1	Gfra2	NA	NA	NA
XM_013362123.4	Ifit2	NA	NA	NA
XM_078025870.1	Cacna1a	NA	NA	NA
XM_078050226.1	Snx6	0.272085603817197	0.05655150711208969	0.11195637898699363
XM_078027292.1	LOC144368433	NA	NA	NA
XM_078032555.1;XM_078032556.1;XM_078032558.1;XM_078032554.1;XM_078032559.1;XM_078032557.1	LOC144370891	NA	NA	NA
XM_005341924.5;XM_021721187.3	Zscan23	NA	NA	NA
XM_040283465.2	Armcx4	NA	NA	NA
XM_078033752.1	LOC144371434	NA	NA	NA
XM_040276568.2;XM_021733052.3	Alg12	0.050380487002779126	0.7232265393566588	0.8365903348001561
XM_005330595.5	Tmem147	0.08708974215963462	0.8201220756865774	0.910259929434601
XR_013438474.1	LOC144377473	NA	NA	NA
XM_078033774.1	LOC144371465	NA	NA	NA
XM_078041158.1	LOC144375717	NA	NA	NA
XR_005734979.2	LOC120890641	0.13723828980231145	0.4774499624757047	0.6198585232739263
XR_013431960.1;XR_013431962.1	LOC144371861	NA	NA	NA
XM_005338942.4	Pbx2	-0.16171565660675138	0.36148482087108436	0.5038314916119404
XM_078030575.1;XM_078030574.1;XM_040271083.2;XM_040271078.2	Znf782	NA	NA	NA
XM_078015865.1	Sgtb	NA	NA	NA
XM_005316767.4	Arih1	0.23640538786801463	0.00016719144123262137	0.0006155345764791355
XR_005736272.2	LOC120891759	NA	NA	NA
XM_078044991.1	LOC110597746	NA	NA	NA
XM_040282994.2	Tpbg	NA	NA	NA
XM_005341361.5	Sec22b	0.8315328487767061	2.3772902819048235e-16	3.4577834530636748e-15
XM_078024704.1	LOC144367622	NA	NA	NA
XR_013430709.1	LOC144370767	-0.4735379983737137	0.4970823786945743	0.6373237242299278
XR_013430219.1	LOC144370283	NA	NA	NA
XR_013425849.1	LOC144366742	NA	NA	NA
XR_013438837.1;XM_078049845.1	Srp14	NA	NA	NA
XM_078016052.1	Spryd7	NA	NA	NA
XM_005332053.5	Mydgf	NA	NA	NA
XM_078044937.1	Or51d1	NA	NA	NA
XM_078033693.1	LOC144371304	NA	NA	NA
XR_005732053.2;XR_002483917.3	LOC110598110	NA	NA	NA
XM_005331508.2;XM_078045899.1	Fads3	NA	NA	NA
XM_005325252.4	Zswim1	NA	NA	NA
XR_013429211.1	LOC144369446	0.4307226474060384	0.026784313412536828	0.05813073202949759
XR_013434641.1	LOC144375162	NA	NA	NA
XM_078024522.1	Znf200	0.18316187493626676	0.29877438694749137	0.43383281934358986
XR_013427173.1	LOC144367632	NA	NA	NA
XM_078037264.1	Samd1	NA	NA	NA
XM_078021378.1	Prr27	NA	NA	NA
XR_013435426.1;XR_013435428.1	LOC144375468	NA	NA	NA
XM_078052127.1	Ogfr	NA	NA	NA
XM_078044176.1	Lhfpl2	NA	NA	NA
XM_005325263.5	LOC101974474	NA	NA	NA
XM_005324412.3	Alx1	NA	NA	NA
XM_005331534.4	Prpf19	0.9728152856411229	2.4008218016508287e-10	2.0633312785958502e-09
XM_013365711.4	LOC101956634	NA	NA	NA
XR_013434507.1;XR_013434506.1	LOC110599120	NA	NA	NA
XM_005320311.5	Asb13	0.4189949588787636	1.9017941427800696e-06	9.890168657426387e-06
XM_078045596.1	Rela	0.5007128729327194	0.012844212763019142	0.03063636235943609
XM_040268016.2	Chrnd	NA	NA	NA
XM_078032906.1	Abcc11	NA	NA	NA
XM_078044166.1	Cd80	NA	NA	NA
XR_013427821.1	LOC144368072	NA	NA	NA
XM_005319125.5	Nfe2l3	NA	NA	NA
XM_078020426.1	Zscan12	NA	NA	NA
XM_078041342.1	Fn3krp	NA	NA	NA
XM_005330728.4	St14	NA	NA	NA
XM_005317499.4;XM_013362891.4;XM_078025394.1;XM_078025396.1;XM_078025395.1;XM_078025393.1	Fbxo42	0.35376062927954305	0.011230796463427404	0.027168944794460578
XR_013439111.1	LOC144377877	NA	NA	NA
XR_013428224.1	LOC144368469	NA	NA	NA
XM_021724332.3;XM_021724333.3;XM_021724335.3;XM_005322118.5;XM_021724334.3;XM_005322119.5;XM_021724336.3	Tia1	0.19993965020526175	0.0009663861125912802	0.0030327761970081234
XM_078047732.1	Lingo2	NA	NA	NA
XR_013426254.1	LOC144367045	NA	NA	NA
XR_013436296.1	LOC144376160	NA	NA	NA
XM_078046246.1	Apip	NA	NA	NA
XM_040269930.2	Zic4	NA	NA	NA
XM_078018580.1	LOC101954673	NA	NA	NA
XM_078042453.1	LOC144376105	NA	NA	NA
XM_013358796.4	LOC101970248	NA	NA	NA
XR_013439916.1	LOC144378221	NA	NA	NA
XM_013359648.4	Ssr1	0.3961342689217594	7.139397195013152e-08	4.560866942118158e-07
XR_005728201.2	LOC120885531	NA	NA	NA
XM_005327992.3	Cer1	NA	NA	NA
XM_078031675.1	Kcna7	NA	NA	NA
XM_078039629.1	Sgsm1	NA	NA	NA
XM_021735009.3	LOC101959868	NA	NA	NA
XM_005315812.5	Rnd3	-0.3568568107536291	2.451350340746377e-10	2.1045646187646185e-09
XM_021725493.3;XM_078024093.1	Tbx6	NA	NA	NA
XM_078052314.1;XM_078052311.1;XM_078052312.1	Ppp6r2	0.4786960272498825	0.016398664352738148	0.0379834868731797
XM_078031024.1;XM_078031025.1;XM_005329230.5	Trappc11	NA	NA	NA
XM_078020082.1	Rnf8	0.42805178173025565	6.460335208100918e-06	3.0466416481529937e-05
XR_013428012.1	LOC144368236	NA	NA	NA
XM_078016736.1	LOC144365423	NA	NA	NA
XM_005315908.4	Inhbb	NA	NA	NA
XR_013426286.1	LOC101969575	NA	NA	NA
XM_005332914.4	Ccr2	NA	NA	NA
XM_013362470.4	Adora2a	NA	NA	NA
XM_078033284.1	LOC144371082	-0.03932360917267177	0.9100549533560727	0.9665408647746289
XM_078049063.1	LOC144377668	NA	NA	NA
XR_013437096.1	LOC120890411	NA	NA	NA
XM_078041743.1	Cd300lb	NA	NA	NA
XR_002483385.2;XR_002483384.2	Fam78b	NA	NA	NA
XR_013427634.1	LOC144367969	NA	NA	NA
XM_005336762.5	Nsun3	0.37975994891831827	0.5369666321696989	0.6742627195367324
XR_013438556.1	LOC144377565	NA	NA	NA
XR_013430745.1	LOC144370790	NA	NA	NA
NM_001282248.1	LOC101965594	NA	NA	NA
XM_040270452.2	Rpl24	1.1233147510308212	3.547429882860269e-24	8.279510678511641e-23
XM_005331026.3	C3H3orf70	NA	NA	NA
XR_013423346.1	LOC120888442	NA	NA	NA
XM_005327283.5	Hbegf	-0.06869202870258213	0.5883382676988398	0.7204578668125088
XM_005335988.5	Kcnj2	NA	NA	NA
XM_040287164.2	C3H21orf58	NA	NA	NA
XR_005737698.2;XR_013423806.1	LOC120892893	NA	NA	NA
XR_005727577.2;XR_013429171.1;XR_013429172.1;XR_005727576.2;XM_078029545.1	LOC120885071	NA	NA	NA
XM_005319648.4	Isl1	NA	NA	NA
XM_005339717.5;XM_078023709.1;XM_078023708.1	Aimp2	0.30533926340163053	0.07731684274395054	0.14588953785555697
XM_005324120.4	Insl6	NA	NA	NA
XR_013440029.1	LOC144378340	NA	NA	NA
XM_005327958.5	Cd274	NA	NA	NA
XR_013428733.1	LOC144369261	NA	NA	NA
XM_013363340.3;XM_005336178.5	Ecsit	NA	NA	NA
XM_078040981.1	LOC101974577	NA	NA	NA
XM_078034231.1	Mmgt1	NA	NA	NA
XM_078030185.1;XM_078030186.1	LOC120885906	NA	NA	NA
XR_005735606.2	LOC120891228	NA	NA	NA
XR_013431187.1	LOC110597237	NA	NA	NA
XM_005329834.5	Mafb	1.730830526625441	3.5692422197082476e-59	2.664980355991212e-57
XM_021733547.3	Slc16a7	-0.11584574863764721	0.4359427857460042	0.5799799973873108
XM_005337256.5	Cxcl10	NA	NA	NA
XM_078015883.1	LOC144364800	NA	NA	NA
XM_005336483.4	Dll3	NA	NA	NA
XM_005336236.5	Mri1	NA	NA	NA
XR_013439098.1	LOC144377866	NA	NA	NA
XR_005738018.2	LOC120893062	NA	NA	NA
XM_005323468.5	C2cd2	0.5514385245867433	0.2260608217794957	0.3482940821833295
XM_021728962.3	Gabrg3	NA	NA	NA
XM_078030069.1	Skor2	NA	NA	NA
XM_005318461.5	Gcsh	-0.05138813049500722	0.595085476547675	0.7274785485637268
XR_013440351.1	LOC144378561	NA	NA	NA
XM_078031910.1	Bcam	NA	NA	NA
XM_005317504.5	Necap2	0.677304809467134	9.630720136595477e-13	1.059443419826413e-11
XM_078051874.1	Apcdd1l	NA	NA	NA
XR_013430994.1	LOC144370907	NA	NA	NA
XM_005329139.5	Stmnd1	NA	NA	NA
XM_040288587.2	Ccdc17	1.022220785766236	0.003138928505310915	0.008767003938073021
XM_078043655.1	LOC144376327	NA	NA	NA
XM_078041172.1	Fbxo40	NA	NA	NA
XM_005316846.4	Chrnb4	NA	NA	NA
XM_078022193.1	LOC120892425	NA	NA	NA
XM_040290162.2	LOC101959260	NA	NA	NA
XM_005336913.4	Paxx	NA	NA	NA
XR_013428441.1	LOC144369026	NA	NA	NA
XR_013438954.1	LOC106144791	0.37945107814008916	0.0033032548889106892	0.009168546496537474
XM_040277993.2;XM_005323628.3	Tekt4	NA	NA	NA
XM_005320724.5	Tial1	0.22274784760377767	0.1955578562560819	0.3090012626718
XM_005330970.5	Cldn1	-0.7033276472861328	4.321643494207583e-33	1.4918711150192327e-31
XM_078047926.1;XM_040283816.2;XM_078047925.1	Epb41l4b	0.4207572843543644	0.25801963433356573	0.3873698467963032
XM_005319161.5	Ggct	NA	NA	NA
XR_013437037.1;XR_013437036.1	LOC120890454	NA	NA	NA
XM_005334385.5	Fbxo15	NA	NA	NA
XM_021721463.3	LOC101967652	NA	NA	NA
XM_040292136.2	Clnk	NA	NA	NA
XR_013436336.1	LOC144376173	NA	NA	NA
XM_005338994.3	Ly6g6f	NA	NA	NA
XM_005342595.3	LOC101954810	NA	NA	NA
XM_040277744.2	LOC101972173	NA	NA	NA
XM_078049561.1	Rnf44	0.5693171930261346	5.321710709245163e-07	2.998072666891582e-06
XR_013431948.1	LOC144371844	NA	NA	NA
XM_005338303.5	Rbp5	-0.13386300830326325	0.25929678775424536	0.3883685481286015
XM_005335362.4	Arhgap18	NA	NA	NA
XM_005321553.5	Rnft1	NA	NA	NA
XM_078018076.1	Slc4a3	NA	NA	NA
XM_021731856.3	Cuedc2	NA	NA	NA
XM_005317584.5	Znf436	0.817047626651386	0.0154132128485989	0.03598275384061892
XR_013425697.1	LOC144366615	NA	NA	NA
XM_005342950.4	Pnn	0.6904759935073417	1.9547118203687946e-11	1.8851373318471934e-10
XM_078015894.1	LOC101971349	NA	NA	NA
XR_005735937.2	LOC120891488	NA	NA	NA
XR_013440262.1	LOC144378516	NA	NA	NA
XM_078030570.1	Prxl2c	0.28222049678888533	0.3712224061445506	0.5139738986231943
XR_013440489.1	LOC144378620	NA	NA	NA
XM_005330431.4	Caps2	NA	NA	NA
XR_013436873.1	LOC144376410	NA	NA	NA
XR_013427518.1;XR_013427519.1;XR_013427517.1	LOC120890644	NA	NA	NA
XM_078040992.1	Ccr10	NA	NA	NA
XM_078044260.1	Nectin3	0.2410987081812718	0.10200344206758545	0.18395178115379537
XR_013424323.1	LOC144365633	NA	NA	NA
XR_013430959.1	Cirbp	-0.03622180908445295	0.6595735031026247	0.7816958595631672
XM_040277771.2	Mief1	0.10303958779281407	0.8891704111846581	0.956881773487745
XM_078035194.1	LOC144371886	NA	NA	NA
XR_013423187.1	LOC144364970	NA	NA	NA
XM_078033754.1	LOC144371438	NA	NA	NA
XR_013435035.1	LOC120891674	NA	NA	NA
XM_005324643.4	Agps	NA	NA	NA
XM_005325084.5	Itga5	0.13544658728801012	0.2031682588198838	0.31901031865894974
XM_005325693.4	Gpr149	NA	NA	NA
XM_078019944.1;XM_040282737.2	Spats1	NA	NA	NA
XM_078038595.1	Thoc7	1.5359231830670346	5.750863884105712e-06	2.7481901231285363e-05
XM_078016647.1	Ago2	NA	NA	NA
XR_013428293.1	LOC110598738	0.49189469180069506	7.79195392663226e-05	0.00030598532066482373
XM_078042671.1;XM_040269543.2;XM_021734570.3	Camkk1	NA	NA	NA
XM_078032024.1	LOC144370812	0.7724241899700659	5.977936697237423e-26	1.5317070410110981e-24
XR_013427300.1	LOC144367820	NA	NA	NA
XR_013439642.1	LOC144378106	NA	NA	NA
XM_005319250.5	H2az2	0.0983584764157861	0.6865179338973874	0.8057064315249494
XM_078024691.1	LOC120887602	NA	NA	NA
XM_078052439.1	LOC101975642	NA	NA	NA
XM_078025476.1;XM_078025480.1	Vwa5b1	NA	NA	NA
XM_021728564.3	Vgf	-0.606791794346217	0.009487059146886885	0.023436580133527868
XR_013437591.1	Pex16	0.9152914706127198	8.238786543407053e-14	9.75238283735723e-13
XM_078042916.1	Znf32	NA	NA	NA
XM_005316824.5	Imp3	-0.8475143697104749	0.04172597471349797	0.08602202757963892
XM_005339021.5	LOC101967251	NA	NA	NA
XR_013435298.1	LOC144375439	-0.06513324013813918	0.8684946333879305	0.9427688932000686
XM_005325800.5	Stam	NA	NA	NA
XM_078027263.1	Samd11	NA	NA	NA
XR_013424794.1;XR_013424793.1;XR_013424796.1;XR_013424792.1	LOC120889333	NA	NA	NA
XM_040291690.2;XM_078040172.1	Tmem60	NA	NA	NA
XM_078033788.1	LOC144371484	NA	NA	NA
XM_040280843.2;XM_021719896.3;XM_040280846.2;XM_040280847.2;XM_040280848.2	Tmtc1	NA	NA	NA
XM_078019365.1	Col10a1	NA	NA	NA
XM_078029726.1	Dcdc2c	NA	NA	NA
XR_013427921.1	LOC144368143	NA	NA	NA
XR_005726757.2	LOC110596943	NA	NA	NA
XR_013428170.1	LOC144368407	NA	NA	NA
XR_013431928.1	LOC144371799	NA	NA	NA
XM_040294203.2	Lims2	0.2070508560209241	0.24111922561357071	0.36700565832022236
XM_013364127.4	Tmem53	0.8982059350410729	7.685976584881798e-10	6.2169754719183605e-09
XR_013437547.1;XR_013437550.1	LOC120889558	NA	NA	NA
XM_005325616.4	Plcxd3	NA	NA	NA
XM_005326774.4	LOC101971501	NA	NA	NA
XM_078028113.1;XM_078028136.1;XM_078028134.1;XM_078028130.1;XM_078028128.1;XM_078028133.1	Tle6	NA	NA	NA
XM_005327332.5	Eipr1	NA	NA	NA
XR_005731849.2	LOC120888315	NA	NA	NA
XM_040279382.2;XM_005341661.4	Pold1	NA	NA	NA
XM_078027755.1	LOC144368562	NA	NA	NA
XM_078033691.1	LOC144371302	NA	NA	NA
XM_005330688.4	St6galnac5	NA	NA	NA
XR_013425399.1;XR_013425398.1	LOC120889252	-0.6264527061878027	0.0015933456293867612	0.004775984783017429
XM_078052405.1	LOC144378387	NA	NA	NA
XR_013427798.1	LOC120890771	NA	NA	NA
XM_078031641.1;XM_078031640.1;XM_078031639.1;XM_078031637.1;XM_078031638.1;XM_078031634.1	Fcgrt	-0.8651517693177931	1.0679101708630266e-05	4.8799738934950986e-05
XM_005329467.5	Cd34	NA	NA	NA
XM_040276817.2	Nek7	-0.23458558013239106	0.14995774355496463	0.250831497861173
XM_078047664.1	LOC144377288	NA	NA	NA
XM_005321567.4	Ppm1e	NA	NA	NA
XM_078045279.1;XM_078045281.1;XM_078045280.1;XM_078045282.1	Ap2a2	0.10768349631508835	0.6240897890513725	0.7529506184935802
XM_078027181.1	LOC144368360	NA	NA	NA
XR_013434880.1	LOC144375268	NA	NA	NA
XR_013439260.1;XR_013439262.1;XR_013439257.1;XR_013439256.1;XR_013439254.1	LOC120886803	0.04878999855993308	0.8516935292059881	0.9313933942228119
XR_013431610.1;XR_013431614.1;XR_013431615.1	LOC110598824	NA	NA	NA
XR_013436442.1	LOC144376213	NA	NA	NA
XM_005320358.5	LOC101964250	-0.3314210335457392	0.6296423149906392	0.7572136024823655
XR_013430332.1	LOC144370340	NA	NA	NA
XM_078041151.1	LOC144375707	NA	NA	NA
XM_005332525.5	Nherf1	0.39060323848994616	2.2705647054803016e-12	2.3788309971511402e-11
XM_005331949.5	Wdr18	NA	NA	NA
XM_078015235.1	LOC144364934	NA	NA	NA
XM_013365472.4	Iqce	NA	NA	NA
XM_005341323.5;XM_005341324.5	Rbm8a	0.49542608343399686	0.040462765641715775	0.08376315341286564
XM_078041168.1	LOC144375735	NA	NA	NA
XR_005737037.2;XR_013425759.1;XR_013425757.1	LOC120892384	NA	NA	NA
XR_013438586.1	LOC144377593	NA	NA	NA
XM_005332828.5	Rnf227	NA	NA	NA
XR_005733590.2	LOC120889605	NA	NA	NA
XM_005334331.5	Cisd1	0.25163680993502296	0.03836196642480386	0.07993569995904641
XM_078021852.1	Ppa2	0.6877201835859481	1.5698630857577083e-08	1.0911672610820533e-07
XM_040294716.2	Kiaa2012	NA	NA	NA
XM_005318621.5	Hsp90ab1	0.7453484052325066	1.2805151017923418e-34	4.737618765622294e-33
XM_078047862.1	Coro2a	NA	NA	NA
XM_021720134.3	Tmem200c	NA	NA	NA
XM_078026075.1	Cfap57	NA	NA	NA
XR_013425560.1	LOC120892291	NA	NA	NA
XM_005332430.4	Tbxas1	NA	NA	NA
XM_005324766.4	Elovl4	NA	NA	NA
XM_078047488.1	Trpm6	NA	NA	NA
XM_005339850.5	Selenom	NA	NA	NA
XR_013424065.1	LOC144365531	NA	NA	NA
XR_013426560.1	LOC144367227	NA	NA	NA
XM_005326999.4	Col6a6	NA	NA	NA
XM_005332081.4	Clpp	1.2208780258067076	2.5706445843534186e-10	2.198973887320672e-09
XM_078024711.1;XM_078024682.1	Sfxn3	NA	NA	NA
XM_078015237.1	LOC144364935	NA	NA	NA
XM_005338668.5	Tfe3	NA	NA	NA
XM_078045837.1	Ttc9c	NA	NA	NA
XR_013426210.1	LOC144366988	0.5791406961254694	1.7795409921475023e-197	9.176314347320605e-195
XM_078048386.1;XM_078048385.1;XM_078048384.1;XM_078048383.1;XM_078048382.1;XM_078048381.1;XM_078048380.1;XM_078048379.1;XM_078048378.1	Sh3glb2	NA	NA	NA
XR_005737302.2	LOC120892569	NA	NA	NA
XR_002485028.3	LOC110599100	NA	NA	NA
XM_005336485.5	Eid2b	NA	NA	NA
XM_078049400.1	Pias1	0.06366725497799249	0.4827269890981256	0.6239603671555828
XM_005339937.4	Tmem106b	0.3068997500436449	0.024983062605184653	0.054834466087809515
XM_040274767.2	Tgm3	NA	NA	NA
XM_021724713.2	Brms1l	NA	NA	NA
XR_013425150.1	LOC144366201	NA	NA	NA
XM_040270732.2	LOC101958538	0.9328703230352994	2.8811344241881853e-11	2.72600912462897e-10
XM_005317791.5	Tmem35b	0.5544782541888149	0.002280898256954765	0.00658566966544367
XM_021734141.3	Odad1	NA	NA	NA
XM_040292033.2;XM_078039589.1;XM_078039586.1;XM_078039584.1	Smtn	NA	NA	NA
XM_078026808.1	LOC110596914	NA	NA	NA
XM_005322753.4	Gpr135	NA	NA	NA
XM_005334013.4;XM_040281087.2	Rad51ap1	NA	NA	NA
XM_013365289.4	LOC101976501	NA	NA	NA
XM_005325069.5	Hoxc5	NA	NA	NA
XM_005335150.5	Psat1	NA	NA	NA
XM_078014684.1	Arf1	0.15845429609573847	0.3592038194030449	0.5010755113677947
XR_013435490.1	LOC144375494	NA	NA	NA
XR_013438358.1	LOC144377383	NA	NA	NA
XM_078043001.1;XM_078043000.1;XM_078042999.1	LOC120884239	NA	NA	NA
XR_005728940.2	LOC120886178	NA	NA	NA
XR_013427902.1	LOC144368129	NA	NA	NA
XM_078028153.1	LOC144369095	NA	NA	NA
XR_013428104.1;XR_013428105.1;XR_013428103.1	LOC144368301	NA	NA	NA
XM_040291440.2	Tmem209	NA	NA	NA
XM_078031357.1	LOC101963224	NA	NA	NA
XM_005321757.4	Pip4k2b	NA	NA	NA
XM_005334656.4	Zfyve21	0.48613960105160037	1.2563908545461618e-11	1.2289096319422772e-10
XM_078016408.1	LOC120892823	NA	NA	NA
XR_005736454.2	LOC120891874	-0.21402860030877263	0.6051381258739741	0.7361138381899334
XM_078033346.1	LOC120887843	NA	NA	NA
XM_078044441.1	Robo1	NA	NA	NA
XM_078033872.1	LOC110597004	NA	NA	NA
XM_078026774.1	Gclm	-0.49959252986763397	0.0010918970268075047	0.003392467113415672
XR_013423808.1	LOC144365406	NA	NA	NA
XR_013437834.1	LOC144377161	NA	NA	NA
XM_078024871.1	C10H16orf96	NA	NA	NA
XR_013439841.1	LOC144378180	NA	NA	NA
XR_013431300.1	LOC144371165	NA	NA	NA
XM_078046300.1	LOC144377063	NA	NA	NA
XM_078019496.1;XM_078019499.1;XM_078019500.1	Cdk19	0.0007682961108430624	0.9954466535866747	0.9990794495975743
XM_078037778.1	Ushbp1	NA	NA	NA
XR_013428825.1;XR_013428824.1	LOC110598396	NA	NA	NA
XM_040273190.2	LOC120885624	NA	NA	NA
XR_013440161.1;XR_013440160.1	LOC110598986	NA	NA	NA
XM_005316828.4	Lingo1	NA	NA	NA
XM_005320577.5;XM_005320576.5	Bcl2l1	0.4618518128220005	0.0010269901120602853	0.003207716039959638
XM_005342249.5	LOC101961426	NA	NA	NA
XM_005339145.4	Chga	NA	NA	NA
XM_021726323.3	Mapda	NA	NA	NA
XM_040287580.2	LOC120890567	NA	NA	NA
XM_005337826.5;XM_078024861.1	Nubp2	NA	NA	NA
XM_005331302.5	Atp8b2	NA	NA	NA
XM_078022190.1	Prss12	NA	NA	NA
XM_078034607.1	Hmgn5	NA	NA	NA
XM_078029465.1	Ppp1cb	-0.7553440256893924	8.038325499439346e-08	5.093717706077137e-07
XM_005321497.5	Ccl14	NA	NA	NA
XM_021721397.3	LOC101974917	NA	NA	NA
XM_078028495.1;XM_078028490.1	Tle5	0.4179857354820112	0.26282844142294565	0.392092226012117
XM_005339269.5	Rnf223	-0.6415564893021909	0.3062493397119646	0.4423125036837749
XM_078019195.1;XM_078019197.1;XM_078019198.1;XM_078019199.1;XM_078019209.1;XM_078019200.1;XM_078019202.1;XM_078019203.1;XM_078019196.1;XM_078019201.1;XM_078019204.1	Ptprk	-0.4806607415652777	1.6774125139985023e-06	8.800948773764479e-06
XR_013432142.1	LOC144372089	NA	NA	NA
XM_078022279.1	LOC120887589	NA	NA	NA
XM_005318844.4;XM_078020230.1	LOC101961309	NA	NA	NA
XM_078033944.1	LOC144371584	NA	NA	NA
XM_078028245.1	LOC144369143	NA	NA	NA
XM_078020050.1;XM_078020053.1;XM_078020054.1;XM_078020052.1;XM_078020055.1;XM_078020056.1;XM_078020051.1	Unc5cl	-0.047096852115591045	0.9790498971590013	0.9948497622054722
XR_013429178.1	LOC120885069	NA	NA	NA
XM_078033581.1	Ppp4r2	-0.07735673960315789	0.392365816367917	0.5365104045036564
XM_005329175.3	LOC101961258	NA	NA	NA
XM_005338406.5	Got1l1	NA	NA	NA
XM_078040988.1	LOC101967290	NA	NA	NA
XM_005318998.5;XM_040292740.2	Hgfac	0.048322366631732394	0.8361008453517564	0.9217330337486193
XM_021722768.3	Gpm6b	NA	NA	NA
XM_013357256.4	Il2rb	NA	NA	NA
XM_078024928.1	LOC144367766	NA	NA	NA
XR_013437122.1	LOC144376541	NA	NA	NA
XM_005318567.3	Tram2	NA	NA	NA
XM_005324431.5	Epyc	NA	NA	NA
XR_013430054.1	LOC144370114	NA	NA	NA
XM_013360386.4	LOC101965159	NA	NA	NA
XR_013424088.1	LOC144365542	NA	NA	NA
XM_078041427.1;XM_040273605.2	Jmjd1c	0.7414559437962905	2.4729500729990593e-31	7.954415039874752e-30
XM_005339919.5	Igsf10	NA	NA	NA
XR_005726866.2	LOC120884429	NA	NA	NA
XM_078047549.1;XM_078047551.1;XM_078047550.1	Apba1	NA	NA	NA
XM_078027414.1	Rit1	NA	NA	NA
XR_013438363.1	LOC144377388	-0.9081789033983365	1.174286635921832e-12	1.2815412552477613e-11
XR_013424585.1	LOC144365854	NA	NA	NA
XM_078024169.1	Katnip	NA	NA	NA
XM_021732179.3;XM_078015477.1;XM_078015476.1;XM_078015479.1	Erc1	0.44720974331377605	2.214513133714233e-06	1.138370131446061e-05
XM_078052443.1	LOC101976209	0.6073567843371028	0.1455276337883414	0.2447361888648004
XM_005339341.5	Sqstm1	0.8834175239847827	2.7276248363791226e-95	3.948117317990518e-93
XM_021725156.3;XM_013357658.4	Picalm	0.42638455653574053	1.021152055404165e-06	5.5427730481000415e-06
XM_078015411.1	LOC144364977	NA	NA	NA
XM_005333711.5	LOC101972885	-0.14500860499606152	0.5055491796598501	0.6451714627662172
XM_078046250.1	Elf5	NA	NA	NA
XR_013434502.1	LOC144375081	NA	NA	NA
XR_013429169.1	LOC144369423	NA	NA	NA
XR_013430098.1	LOC144370197	NA	NA	NA
XM_005326752.4	Sergef	NA	NA	NA
XM_005322197.5	Ccdc134	NA	NA	NA
XR_013432133.1;XR_013432132.1	LOC144372082	NA	NA	NA
XR_013425216.1	LOC144366234	NA	NA	NA
XM_040269664.2	Ucn2	NA	NA	NA
XM_005334453.5	Snrpd3	0.04099532876915725	0.7303756076144012	0.8423798071744765
XR_013440198.1	LOC144378487	-0.0613301962545235	0.5965257975244316	0.7286455092864494
XM_005325408.4	Lkaaear1	NA	NA	NA
XM_078049034.1	LOC144377635	NA	NA	NA
XR_013439877.1	LOC144378202	NA	NA	NA
XM_005327427.5	C4H11orf91	-0.7956445477926616	0.024419491078571116	0.05375480553461873
XR_013439483.1	LOC144378026	NA	NA	NA
XM_013359694.4	Nipa2	NA	NA	NA
XM_005331643.5	Ms4a1	NA	NA	NA
XR_013438577.1	LOC144377586	NA	NA	NA
XM_078051907.1	Nfatc2	NA	NA	NA
XM_078033674.1	LOC144371266	NA	NA	NA
XR_013424577.1	LOC144365846	NA	NA	NA
XM_078035374.1	Or2z1	NA	NA	NA
XR_013425890.1	LOC144366756	NA	NA	NA
XM_078027735.1	LOC144368555	NA	NA	NA
XM_005326622.4	Or6b1	NA	NA	NA
XM_005320383.3	Galnt2	NA	NA	NA
XM_005329485.5;XM_021729234.3	Srgap2	NA	NA	NA
XM_005326818.4	Nrip3	NA	NA	NA
XR_013425431.1	LOC110598369	NA	NA	NA
XM_005327919.4;XM_078042641.1	Sgsm2	NA	NA	NA
XR_013425858.1	LOC101974433	NA	NA	NA
XM_078018549.1	Irx2	NA	NA	NA
XM_005337245.5	Ccdc25	NA	NA	NA
XR_005732146.2;XR_005732145.2;XM_040281589.2	Rfxap	NA	NA	NA
XM_078031723.1	Mamstr	NA	NA	NA
XM_078047545.1;XM_078047546.1	Ptar1	NA	NA	NA
XM_005332175.4	LOC101961846	NA	NA	NA
XR_005729337.2	LOC120886365	NA	NA	NA
XM_013360185.4;XM_005328942.5	Poc5	NA	NA	NA
XM_078017101.1	Adhfe1	-0.7047881793055959	2.307900469967761e-09	1.7639029946705894e-08
XM_078028561.1	Chst10	NA	NA	NA
XM_078027830.1	LOC144368677	NA	NA	NA
XM_005324785.4	Ndfip2	0.2163697709650845	0.07947097144557776	0.1490543101603183
XR_005729684.2	LOC120886617	NA	NA	NA
XR_013437079.1	LOC144376521	NA	NA	NA
XM_005326245.5	Sit1	NA	NA	NA
XM_078027293.1;XM_078027296.1;XM_078027300.1	LOC144368438	NA	NA	NA
XM_078040070.1	Immp2l	NA	NA	NA
XR_013440062.1	LOC144378408	NA	NA	NA
XM_005327607.4	Tigit	NA	NA	NA
XM_040280962.2	C6H12orf60	NA	NA	NA
XM_078019334.1	LOC101959402	NA	NA	NA
XM_078024665.1	LOC144367597	NA	NA	NA
XR_005734921.2	LOC120890613	NA	NA	NA
XM_040281920.2	Zic5	NA	NA	NA
XR_005735031.2	LOC120890670	NA	NA	NA
