long-eRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
nw_027523660.1:1693027-1706721:+	7.964174845481318	-1.124160408922263	0.9633677738085421	-1.166906802869323	0.24324800834356797	0.5507808912998212
4:55977722-55993273:+	9.997584946352722	0.9677767338760216	0.8476956059336603	1.1416559518556224	0.25359705687502043	0.5533026695454991
6:25435694-25446704:-	20.385477340300838	-0.7184383508420007	0.6630619566057089	-1.0835161687148664	0.27857937808673316	0.5969558101858568
6:24762648-24776851:+	4.696092127067703	1.184906054466957	1.1251328239935177	1.0531254881190664	0.29228348263571124	0.6153336476541289
nw_027523678.1:112411-122973:-	6.765002667590832	-1.0373082209602804	1.0175245639108605	-1.0194429282113655	0.30799273484802014	0.6372263479614211
nw_027522939.1:24011-54205:-	8.797178999325187	-0.8246149028624898	0.8220502179145713	-1.0031198640813268	0.31580303154937794	0.6423112506089043
nw_027526147.1:276884-298468:-	11.266307769675747	-0.7928529386130231	0.8202039511533709	-0.9666534006549387	0.33371732967823253	0.6579918737888908
10:81341462-81352066:-	8.893237016950959	0.8490637626293475	0.8797393971927205	0.9651309982691918	0.3344792025093528	0.6579918737888908
nw_027520944.1:90897-133681:+	17.77252290174405	-0.67999064142733	0.7591582572566196	-0.895716584687653	0.37040415045634756	0.66977970280437
4:207685703-207696391:+	81.37398840386619	-0.5444740815955623	0.6162667562952007	-0.8835038983260545	0.3769640772099403	0.66977970280437
5:120454138-120468102:-	24.562029313751	0.6016066250684109	0.6846235265952314	0.8787407994293155	0.379541831589143	0.66977970280437
7:12271580-12289093:-	6.029079827906657	-0.8467126414020796	0.9490622156676147	-0.8921571498939743	0.3723087061437206	0.66977970280437
nw_027522803.1:16604-65739:-	5.212608322992054	0.901958209577347	1.002463702094998	0.8997415145230597	0.36825782503925697	0.66977970280437
2:84061698-84090919:+	4.321579226333362	-1.1517202214429971	1.2872038046560816	-0.8947458182433796	0.3709229798437277	0.66977970280437
1:14553169-14596043:+	14.693929079277078	-0.7048532892674308	0.768906076687018	-0.916696213800818	0.3593018506789528	0.66977970280437
nw_027522124.1:17052-32072:+	16.8799478476633	-0.6431098412341244	0.7668152251796738	-0.8386764113655102	0.40165091877026227	0.6985233369917604
11:96007073-96082934:+	15.837687405170486	-0.5661832337914244	0.7102028176232782	-0.7972134434585588	0.42532707973470063	0.7291321366880582
nw_027522984.1:14503-35330:+	30.13081975764939	-0.438623440457465	0.6128486551382519	-0.7157124957033908	0.4741688934292373	0.7902814890487289
nw_027523079.1:145543-166827:-	5.490166993513962	-0.7572983324473384	1.0490079091086635	-0.7219186107860814	0.47034451832850255	0.7902814890487289
15:36743580-36759012:+	24.656259999498246	-0.5048570372561593	0.7228167667263897	-0.698457839519465	0.4848909154375539	0.7935870019377558
nw_027523806.1:2722-40561:-	4.234247363461358	0.7522015012595008	1.091038025283353	0.6894365584225599	0.4905485839532857	0.7935870019377558
nw_027521991.1:211427-232231:+	34.13491369619168	0.512495129027855	0.7527728923677522	0.6808097558027976	0.4959918762110973	0.7935870019377558
nw_027521300.1:158532-185085:+	7.706430874978178	-0.5788111506035409	0.871162612400209	-0.6644122949776421	0.5064264658251043	0.7996207355133226
nw_027520962.1:829076-892064:-	2.995359906314551	0.746224051692106	1.2635275722673687	0.5905878653308891	0.5547965974333267	0.8621563664827153
nw_027521246.1:97506-168786:+	11.448990232989914	-0.5116898065638783	0.8969875853613978	-0.5704536104116955	0.5683700772351621	0.8621563664827153
nw_027524175.1:1490023-1512248:-	22.904636633938477	-0.40383148158648213	0.7193283102890659	-0.5614007898899466	0.5745243456813034	0.8621563664827153
3:44589820-44630127:+	9.481712156785987	-0.4493115692892585	0.8008561303351894	-0.5610390584151539	0.5747709109884769	0.8621563664827153
nw_027521924.1:127889-148884:-	28.535535690264723	-0.31923999094022404	0.6141362337492298	-0.5198195015970662	0.6031893856813703	0.8630902403610866
nw_027523678.1:73209-86960:-	13.002750910845592	-0.4257940973265555	0.8028866117103975	-0.5303290540858341	0.5958838058265279	0.8630902403610866
14:70223797-70245679:-	4.267060463067312	0.5876080375627438	1.0753845038153529	0.5464166867552688	0.5847795423116307	0.8630902403610866
nw_027521478.1:225502-246440:+	27.699110816335974	-0.3292207065350235	0.63504262773752	-0.5184230036776353	0.6041631682527606	0.8630902403610866
16:36786274-36796508:+	28.429017137881477	-0.3818465363651918	0.7546557646157507	-0.5059877022997594	0.6128652827863936	0.8652215756984382
nw_027526100.1:937845-958611:-	30.983827077190057	-0.28902369058873395	0.6070729412945822	-0.47609384462498255	0.6340075220536707	0.8846616586795406
9:103608834-103618998:-	7.94256173308466	-0.38501388857705526	0.8506438498327588	-0.452614673758884	0.650826230648222	0.8976913526182373
