Transcript	Gene	log2fc	pvalue	FDR
XM_013365222.4	Ubxn8	-1.9293434377297742	4.0169920039251756e-16	8.405119138647786e-16
XM_021720271.3	Ubxn8	-1.9293434377297742	4.0169920039251756e-16	8.405119138647786e-16
XM_078031811.1	Arhgap35	1.3772067268243429	4.0534089428865797e-16	8.480245804307763e-16
XM_040283027.2	Tceal8	-2.227360597827278	4.083095589257285e-16	8.540195512337884e-16
XM_021728786.3	Tceal8	-2.227360597827278	4.083095589257285e-16	8.540195512337884e-16
XM_078023777.1	Znf3	-1.2663201894708158	4.0973374739107366e-16	8.567818855701937e-16
XM_078023779.1	Znf3	-1.2663201894708158	4.0973374739107366e-16	8.567818855701937e-16
XM_005318824.5	Rps18	-1.1453277087686609	4.1540060035164096e-16	8.685219675197545e-16
XM_005319668.5	Retreg1	1.3416069936102426	4.2328781481286274e-16	8.849008428118377e-16
XM_078019876.1	Elovl5	-1.8794921888937328	4.252113220471849e-16	8.888097773347405e-16
XM_040272645.2	Slc35g1	-1.236899648348864	4.2850682139134856e-16	8.955852074401938e-16
XM_078016328.1	Mier3	-1.4216079964999713	4.3133600503489295e-16	9.013844437456012e-16
XM_005322219.5	St13	-1.2558312207592317	4.379568520901393e-16	9.151048449264491e-16
XM_078051590.1	Plagl2	-2.6435320475364184	4.381929875866966e-16	9.154826993308635e-16
XM_078031078.1	Mtus1	1.0779332204287726	4.3869694881031593e-16	9.164199353381427e-16
XR_002485292.3;XR_013427603.1	LOC110599292	-1.1967961460690384	4.498986050980054e-16	9.397011616701338e-16
XM_040267854.2	Retreg2	-1.2173055490477003	4.617840967524917e-16	9.644046577188722e-16
XM_078028038.1;XM_078028039.1	LOC144369006	-1.997185581170351	4.649409218762278e-16	9.708749951640957e-16
XR_013436125.1	Mbtd1	-1.935339928918265	4.66504601321692e-16	9.74017363460791e-16
XM_078042580.1	Myo18a	-1.934071161792771	4.671665197965306e-16	9.752763852751026e-16
XM_078030855.1;XM_078030857.1	Trim35	-1.5211007948645274	4.768211990989482e-16	9.953063864686782e-16
XR_013431124.1	LOC144370990	-3.826031392311634	4.926395697274883e-16	1.0281956728238237e-15
XR_013429061.1	LOC120891479	-1.5174624110855255	4.953722181430384e-16	1.0336384007257373e-15
XR_013429134.1;XR_013429120.1;XR_013429133.1;XR_013429103.1;XR_013429098.1;XR_013429104.1;XR_013429113.1;XR_013429102.1	LOC120891479	-1.5174624110855255	4.953722181430384e-16	1.0336384007257373e-15
XM_005321707.4	Snf8	-1.8614256143591639	4.956184444849607e-16	1.0340218460552646e-15
XM_078038778.1	LOC101973849	-2.0945763940764492	5.028170110530573e-16	1.0489082179918554e-15
XM_078023556.1	Gpr146	-1.0165661831579333	5.061147209417886e-16	1.0556544292794896e-15
XM_040269907.2	Xrn1	-1.4584152518703104	5.097033451714017e-16	1.0628717570616646e-15
XM_005328037.5	Xrn1	-1.4584152518703104	5.097033451714017e-16	1.0628717570616646e-15
XM_078045385.1;XM_078045380.1	Nap1l4	-2.923630145855155	5.203558393474918e-16	1.0849484786395122e-15
XM_078032489.1	Elmo3	-2.220435945064598	5.21300062331624e-16	1.0867803213575162e-15
XM_013361654.4	Ten1	-2.7943191113460206	5.229166946031769e-16	1.0900133315481734e-15
XM_078030805.1	Extl3	-2.5026906177589714	5.243361128370919e-16	1.0928344892380783e-15
XM_005329924.5	Cdk5rap1	-1.421022505865118	5.269058907777476e-16	1.098052243432227e-15
XR_013429578.1	Pias2	-2.3920738642251544	5.27383758340566e-16	1.0989097695818842e-15
XM_078031789.1;XM_078031787.1	Ccdc9	-1.787993294167895	5.298529857157926e-16	1.103915955011949e-15
XM_078046833.1	Tmem135	-1.3388457799931532	5.438484380313615e-16	1.1326469859868146e-15
XM_078046836.1;XM_078046839.1;XM_078046840.1	Tmem135	-1.3388457799931532	5.438484380313615e-16	1.1326469859868146e-15
XM_078046832.1;XM_078046834.1;XM_078046837.1	Tmem135	-1.3388457799931532	5.438484380313615e-16	1.1326469859868146e-15
XM_078039562.1	Depdc5	-1.9062537531529298	5.507558707624884e-16	1.146888483078364e-15
XM_005318945.5	Qdpr	-1.379353526042419	5.597626587258148e-16	1.1654975242366826e-15
XM_005330910.5	Fga	-0.6559809411304178	5.646317177619558e-16	1.1754876870660436e-15
XM_078032418.1	Setd6	-1.7850249862174232	5.6660810208469175e-16	1.1794539331085215e-15
XM_040279271.2	Ccdc9	-1.7862942343190555	5.685194552161627e-16	1.1831350824768791e-15
XM_040279265.2	Ccdc9	-1.7862942343190555	5.685194552161627e-16	1.1831350824768791e-15
XR_013431043.1	LOC120888035	-2.234216423761224	5.725161291267466e-16	1.1913027297251498e-15
XM_005334285.5	Wac	-1.7125362120456218	5.726547983410469e-16	1.1914415214950397e-15
XM_021725303.3	Pigp	-1.762680610488454	5.801934769196953e-16	1.2069744923857194e-15
XM_005317454.4;XM_078025287.1;XM_005317455.4;XM_078025288.1	Fbxo44	-2.791752429446376	5.857222859774858e-16	1.2183229607183412e-15
XM_005332674.5;XM_040268335.2;XM_005332675.5	Pcyt2	-1.790043134976397	5.863801835677014e-16	1.2195381832868462e-15
XM_021728834.3	Morf4l1	-1.03166631729215	5.940310769189282e-16	1.2352951235262978e-15
XM_078022837.1	Slc30a10	-2.391036467272989	6.0027031217940065e-16	1.248112913605875e-15
XM_078043689.1;XM_078043691.1;XM_078043692.1;XM_078043694.1	Znf639	-2.2023623861162784	6.14328059810721e-16	1.277021726540242e-15
XM_078050180.1	Prpf39	-0.6365406914549598	6.142946786857752e-16	1.277021726540242e-15
XM_021729192.3;XM_021729193.3;XM_021729194.3	Rcor3	2.0210201778830164	6.210319585516039e-16	1.2907952383957067e-15
XM_005322459.5	Fam98a	-1.1278737665392755	6.211537497363982e-16	1.2908863076683497e-15
XM_078035016.1;XM_078035017.1	Zfx	-2.5861792574326246	6.315277488100943e-16	1.3121161999938642e-15
XM_078035025.1	Zfx	-2.5861792574326246	6.315277488100943e-16	1.3121161999938642e-15
XM_078031208.1	Ash2l	-2.1246780803383536	6.363412961760554e-16	1.3219513311826576e-15
XM_078025709.1	Eya3	-1.215040694493511	6.553018210825976e-16	1.361169591972698e-15
XM_078045916.1	Cpsf7	-1.8825232536214538	6.577528597529892e-16	1.366089398219889e-15
XM_005331058.4	Ap2m1	-2.1037893904203147	6.599648377384579e-16	1.3705115264375526e-15
XM_078018034.1	Retreg2	-1.2148758369501582	6.695691506613848e-16	1.3902818624356235e-15
XM_078020701.1	Jade1	-1.8572388108209295	6.708195721541377e-16	1.3927035386270066e-15
XM_078039645.1	Tfip11	-1.7891036971739516	6.721446002174749e-16	1.3952794804514479e-15
XM_078014534.1	Calcoco1	-2.4481816318391396	6.810942907464517e-16	1.4136805395320347e-15
XM_078049491.1	Dapk2	-1.99638567777538	6.830397833107759e-16	1.4175408816234041e-15
XM_040284021.2;XM_013362067.4;XM_005333326.5;XM_013362070.4	Ndufs8	-2.3596438175191365	6.838120744404442e-16	1.4189657674055594e-15
XM_013360582.4	Cdk5rap1	-1.4152945699857613	7.218304308184036e-16	1.4976692295022776e-15
XM_005323019.4	Lman1	-0.831745999410832	7.264696565524561e-16	1.5071059103039987e-15
XM_078020565.1	Dtnbp1	-1.8992740206186427	7.283675740302603e-16	1.5104754087524688e-15
XM_078020563.1	Dtnbp1	-1.8992740206186427	7.283675740302603e-16	1.5104754087524688e-15
XM_078020564.1	Dtnbp1	-1.8992740206186427	7.283675740302603e-16	1.5104754087524688e-15
XM_040277218.2	Cd2bp2	-1.7296877881864585	7.334106692199576e-16	1.5207431899970437e-15
XM_078052780.1	Cdc42ep1	-2.4896561506935386	7.507707858719302e-16	1.5565448165447468e-15
XM_078014533.1;XM_005325061.4	Calcoco1	-2.445296922681531	7.55097618669523e-16	1.5653194436606503e-15
XM_078031676.1;XM_078031678.1	Gys1	-1.3326123658274798	7.607729629526296e-16	1.5768869915714015e-15
XM_078051631.1	Cdk5rap1	-1.4134472833213623	7.880255752468102e-16	1.6331701800464375e-15
XM_078039560.1;XM_078039559.1	Depdc5	-1.8952665533634736	7.934262949923235e-16	1.6441572554259502e-15
XR_013438447.1;XM_005336864.5;XM_078048812.1;XM_078048810.1;XM_078048813.1;XM_078048815.1;XM_013363612.4;XM_078048814.1;XM_078048807.1;XM_078048805.1	Pnpla7	-1.5059350988828548	8.073233513550888e-16	1.672745692325844e-15
XM_078023783.1;XM_078023784.1	Znf3	-1.2557849303326192	8.12648487394951e-16	1.6835684781408352e-15
XM_078043446.1	Xrn1	-1.458980463456746	8.210326095074726e-16	1.7007250813809072e-15
XM_040278684.2	Nmt2	-2.2283561129192635	8.317020134785567e-16	1.7226106384508327e-15
XM_078044708.1	Cbs	-2.7843648668477976	8.334847717050798e-16	1.7260871147832868e-15
XM_078041683.1	Llgl2	-2.979345036472515	8.461025536571512e-16	1.7519984710186539e-15
XM_078039561.1	Depdc5	-1.8932886974417822	8.811553111445769e-16	1.824352948474046e-15
XR_013426845.1	Znf3	-1.2542978445624813	8.887931204450254e-16	1.839936239710816e-15
XM_005337950.5	Mapk1ip1l	-1.1429719920353676	8.924870863480195e-16	1.8473523023870295e-15
XM_013365208.4;XM_040282971.2	Senp6	-1.1183527023097208	9.28862085786678e-16	1.9224042793097205e-15
XM_005333688.5	LOC101965270	1.7115469715896532	9.319012586403408e-16	1.9282121405812826e-15
XM_021733265.3	Atxn7	1.603923948516427	9.318657988886907e-16	1.9282121405812826e-15
XR_013437770.1	LOC144377100	-1.0107746322279052	9.325558651554571e-16	1.9293254620905514e-15
XM_021721446.3	Znf446	-1.5505179410951355	9.354645669271097e-16	1.935101325187842e-15
XR_005735147.2;XM_005317895.5	Znf691	-1.254726450348341	9.449670364424274e-16	1.9545139040860052e-15
XM_005323491.5	Pigp	-1.750699647179061	9.51157361323382e-16	1.967071844685645e-15
XM_040283236.2	LOC101965332	-3.081256454055286	9.624080680204679e-16	1.990090627789014e-15
XM_078032488.1;XM_078032487.1;XM_078032486.1;XM_078032485.1	Elmo3	-2.1212905147353904	9.906669871624497e-16	2.048269260955958e-15
XM_005323376.5	Tsc22d3	0.7669621417859644	1.0087768819870357e-15	2.085452207953968e-15
XM_005317839.5	Yrdc	-1.6590867620269507	1.0412598261575667e-15	2.1523356751203042e-15
XM_078030683.1	Zfyve27	-2.661221117088956	1.0461828453251811e-15	2.1622418232657144e-15
XM_040293457.2	Kifc2	-2.3470475119658394	1.046657256751993e-15	2.1629523012768997e-15
XR_013434977.1	Depdc5	-1.888196796449129	1.0481200148324396e-15	2.1657047984961357e-15
XM_005323849.4	Cd2bp2	-1.677799478262013	1.053580370094658e-15	2.176715715327226e-15
XM_078048817.1	Pnpla7	-1.5000436464699933	1.0749343547515754e-15	2.220556306827094e-15
XM_005323070.5;XM_005323069.3;XM_078030039.1;XM_078030038.1	LOC101964373	-2.1104854791478105	1.0868098072427448e-15	2.244808029807067e-15
XM_005316866.5	Morf4l1	-1.0199374066979103	1.0994809519899577e-15	2.270697001022174e-15
XM_078028317.1	Bcl2l11	-1.582204681951206	1.1076380615633905e-15	2.287258090206053e-15
XM_013357604.4	Lman1	-0.8263849402459605	1.1183445324813745e-15	2.309078789626984e-15
XM_078022070.1	Smad1	-1.5985178639572108	1.1368825354666418e-15	2.3470620245230397e-15
XM_021734391.3	Ankrd12	-1.45785461912011	1.1643712482134042e-15	2.4035119718420083e-15
XM_005316865.5	Morf4l1	-1.0191544371940184	1.1709264637244105e-15	2.416742003111534e-15
XM_005320724.5	Tial1	-1.4333326155819823	1.1743226582435498e-15	2.4234494648743416e-15
XM_078048816.1	Pnpla7	-1.4981510237940336	1.1814396022384822e-15	2.4378328075605225e-15
XM_078042262.1;XM_078042261.1	Mbtd1	-1.9249719544959483	1.1841115759536119e-15	2.443041767187443e-15
XM_078032813.1	Zfpm1	-1.7273029756849319	1.1865807146858785e-15	2.4478309945949807e-15
XM_078020693.1	Jade1	-2.2242301377205336	1.1988660398802845e-15	2.4728665948440206e-15
XM_040284047.2	Tsc22d3	2.5088403879092964	1.2002402671713098e-15	2.4753927523384867e-15
XM_040282231.2	LOC101970708	-1.609669729321851	1.204292409763081e-15	2.4834405634812916e-15
XM_078019453.1	LOC144366091	-1.668935840398134	1.225024062964528e-15	2.525877863043687e-15
XM_005340378.5	Ubxn8	-1.9036796190258454	1.2560417486885283e-15	2.589510728460596e-15
XM_078023776.1	Znf3	-1.2482838108234562	1.270932187219575e-15	2.6198832473440498e-15
XM_021735738.3	Ddx39b	-1.7133378360523555	1.2722260052496614e-15	2.622223794435775e-15
XM_078044504.1;XM_078044507.1	Bach1	-1.7536876884988208	1.3106945044617026e-15	2.7011760888041186e-15
XM_078032995.1;XM_040290852.2;XM_078032998.1	Znf446	-1.5434840223483368	1.3245523308153293e-15	2.729395548499848e-15
XM_005325501.5	Clcn3	-1.1334263047831752	1.3277282040971638e-15	2.735258887360446e-15
XM_005325499.5	Clcn3	-1.1334263047831752	1.3277282040971638e-15	2.735258887360446e-15
XM_040280141.2	Setd6	-1.7663940735471788	1.3355153045687758e-15	2.75027439571291e-15
XM_078032417.1	Setd6	-1.7663940735471788	1.3355153045687758e-15	2.75027439571291e-15
XM_078032416.1	Setd6	-1.7663940735471788	1.3355153045687758e-15	2.75027439571291e-15
XM_013356720.3	Kifc2	-2.334178870431307	1.3505403361385823e-15	2.78087005780774e-15
XM_005326729.4	Cct8l2	-1.5231456084943071	1.3814641022295552e-15	2.8441907987079078e-15
XM_078031677.1	Gys1	-1.3391433539022686	1.4130797346185508e-15	2.908920045586932e-15
XM_078044106.1	Mylk	-2.0364648356441264	1.418566487087232e-15	2.919851820679986e-15
XM_013365310.3;XM_021720399.3	Wapl	-0.7238591731923869	1.4264801666956266e-15	2.9357756289962827e-15
XR_013427151.1	LOC144367590	-1.790770731893906	1.4266674273065567e-15	2.9357960545755187e-15
XM_078032419.1	Setd6	-1.764657400225398	1.4323062357548067e-15	2.94703327528223e-15
XM_078020783.1	Myl5	-1.9025543038867934	1.435250218751705e-15	2.9527236698688303e-15
XM_005323641.5	Wdr24	-2.1682627726419756	1.4604406184474975e-15	3.004174259244324e-15
XM_005331369.5	Ssr2	-1.8527437039508265	1.4727633567412472e-15	3.0291461511804383e-15
XM_078047121.1	Ddx6	-1.3267566629537666	1.4737077056853742e-15	3.030711933866009e-15
XM_078018035.1	Retreg2	-1.1548044212145845	1.4816481368476866e-15	3.0466631356991e-15
XM_078023778.1	Znf3	-1.245240170543398	1.4871648543141194e-15	3.057627193637636e-15
XM_078023467.1	Wac	-1.6906556026842885	1.537893802815618e-15	3.1615338266003424e-15
XM_078014637.1;XM_078014633.1;XM_021720822.3;XM_005341282.5	Jmjd4	-1.6698495693795659	1.5397884332263999e-15	3.1650356980460703e-15
XM_005335445.5	Cox4i1	-1.3291355443423412	1.5732398027507295e-15	3.233393536255534e-15
XM_078049493.1	Dapk2	-1.9741878160525828	1.591275141639857e-15	3.270054613933445e-15
XM_078032420.1	Setd6	-1.7617670499491498	1.6126137320571995e-15	3.3134938977543672e-15
XM_005332646.5;XM_078041457.1	Tepsin	-2.1082321140682407	1.640709159715748e-15	3.3708041870308028e-15
XM_005341035.5	C8H6orf136	-1.8283492008859792	1.6446736098455106e-15	3.3785297941422543e-15
XM_078049273.1	Scamp5	-2.176799724985611	1.6854529420624844e-15	3.461870155811964e-15
XM_040288971.2	Lrrc8d	-2.3363977890882324	1.7041668986168287e-15	3.4998738378118844e-15
XM_078050484.1	Numb	-0.9418174101818717	1.7107383798482135e-15	3.5124983106024027e-15
XM_040275550.2;XM_040275552.2;XM_040275549.2;XM_005321205.5	Numb	-0.9418174101818717	1.7107383798482135e-15	3.5124983106024027e-15
XM_005319612.5;XM_005319613.5	Mier3	-1.3824616015206765	1.731129429689719e-15	3.553924567027939e-15
XM_078028040.1	LOC144369006	-1.9643506898170169	1.7396202305793318e-15	3.5709129469610464e-15
XM_078034443.1	Ranbp3	-1.5907035111311991	1.7429139261269172e-15	3.577230355446456e-15
XM_078015980.1	Cog3	-1.7742806058586664	1.7446477199553738e-15	3.580344986223033e-15
XR_013430138.1;XR_013430139.1	Cln8	-2.866876873915099	1.7712990871034487e-15	3.634588049950123e-15
XM_021730104.3;XM_005330691.5	Zzz3	-1.9445262153970484	1.7973829587800088e-15	3.687653350180077e-15
XM_005337208.5;XM_078030858.1	Trim35	-1.505042351628114	1.8131445673030957e-15	3.719530150149039e-15
XM_078052524.1	Ppara	0.8632225720092576	1.8472237631937394e-15	3.7889715524312175e-15
XM_005320033.4;XM_078021323.1	Rest	-1.4454535583983767	1.864490329814966e-15	3.823914446244644e-15
XM_078030856.1	Trim35	-1.4904851589547572	1.866577638142122e-15	3.82772114448691e-15
XM_040286308.2	Golga1	-1.5309520789016455	1.876912193460532e-15	3.848437126918393e-15
XM_005335413.5	Chmp1a	-2.083469187149251	1.8772912275268204e-15	3.848737618787185e-15
XM_078039419.1;XM_078039420.1;XM_078039429.1;XM_078039430.1;XM_078039421.1;XM_078039426.1;XM_078039436.1;XM_078039431.1;XM_078039427.1;XM_078039428.1	Ep400	-1.6049164134219545	1.910216418967325e-15	3.91575443486925e-15
XM_078031211.1	Ash2l	-2.105220362304475	2.00261061777457e-15	4.1046451377068226e-15
XM_078022685.1;XM_078022686.1	LOC101973713	0.9302979694334267	2.027303198883435e-15	4.154676349975402e-15
XM_005339734.5	Pdap1	-2.2322914958741635	2.0275222127122488e-15	4.154676349975402e-15
XM_005332658.5	Arl16	-2.8488045088409186	2.034182170909604e-15	4.1678076533921396e-15
XM_005338440.4;XM_021735336.3;XM_013364315.3;XM_078027931.1;XM_005338441.4;XM_021735337.3;XM_013364316.4	Immt	-1.602769962238397	2.1059870221063283e-15	4.314393658083191e-15
XM_078015979.1	Cog3	-1.7838558532066076	2.1254390384586315e-15	4.353704934630369e-15
XM_005335021.5	Ppara	0.8614068100859436	2.127796217758781e-15	4.3579941092412e-15
XM_078042477.1	Znf207	-0.6511191027355577	2.1944471176763374e-15	4.4939475548159036e-15
XM_078031213.1	Ash2l	-2.0923409124834493	2.200129316323968e-15	4.50502669533003e-15
XM_005321708.4	Atp5mc1	-1.0564715130525206	2.2201140686913414e-15	4.545385655105757e-15
XM_078018341.1	Ube2f	-1.643003989950356	2.2347863590681396e-15	4.574859425543842e-15
XM_078028581.1;XM_078028575.1;XM_078028574.1	Tbc1d8	-1.8083173476628511	2.253781013258568e-15	4.612602877301965e-15
XM_078028583.1;XM_078028579.1;XM_078028576.1;XM_078028577.1	Tbc1d8	-1.8083173476628511	2.253781013258568e-15	4.612602877301965e-15
XM_005316528.5	Bloc1s6	-1.5768357200691578	2.2674160702143035e-15	4.639934863089962e-15
XM_005321022.5	Trub2	-3.3580795854038934	2.270823767670217e-15	4.646333886266276e-15
XM_040281126.2	Huwe1	1.1271029264398313	2.276869573704468e-15	4.658128496376356e-15
XM_005322545.5	Khk	-1.668387950572078	2.2978972923595427e-15	4.700567116645525e-15
XM_078031209.1	Ash2l	-2.090973135192197	2.3108648226802517e-15	4.726509406902838e-15
XM_078023514.1	Sephs1	-2.5920231919117804	2.3214552272564433e-15	4.747583852653542e-15
XM_013361902.4	Faf2	-0.9425845655108916	2.3458080942956136e-15	4.796202667786079e-15
XM_013361903.4	Faf2	-0.9425845655108916	2.3458080942956136e-15	4.796202667786079e-15
XM_005338567.5	Smdt1	-1.8613838272588061	2.3953142777898696e-15	4.896817469598826e-15
XM_005321013.4	Slc25a25	2.3959297405429854	2.45765753039966e-15	5.023647415207602e-15
XM_005326990.5	Alas1	-1.0470066159764901	2.4632733240586472e-15	5.034504923430976e-15
XM_078039550.1;XM_078039548.1;XM_078039545.1;XM_078039540.1;XM_078039553.1;XM_078039551.1;XM_078039547.1;XM_078039544.1;XM_078039546.1;XM_078039541.1;XM_078039549.1;XM_078039542.1;XM_078039552.1;XM_078039538.1	Depdc5	-1.8611505485643238	2.4644865470360462e-15	5.036362768322645e-15
XM_078041687.1	Llgl2	-2.960578700916687	2.4933346642924144e-15	5.094687159634771e-15
XM_005328470.5	Pop7	-2.5964899792553293	2.509629767560921e-15	5.127350463034808e-15
XM_078043693.1	Znf639	-2.2257734985411184	2.5993293811390573e-15	5.309957786865387e-15
XM_078044045.1;XM_078044048.1;XM_078044044.1	Znf148	-2.183506500718733	2.6535647684582644e-15	5.418744879958871e-15
XM_078044035.1;XM_078044034.1;XM_078044051.1;XM_078044039.1;XM_078044041.1;XM_078044038.1;XM_078044040.1;XM_078044042.1;XM_078044054.1	Znf148	-2.183506500718733	2.6535647684582644e-15	5.418744879958871e-15
XM_078044043.1	Znf148	-2.183506500718733	2.6535647684582644e-15	5.418744879958871e-15
XM_005333144.5	Faf2	-0.9406188065003188	2.6962839305184766e-15	5.5053009952803876e-15
XM_078050962.1	Exoc3l4	-1.9903072385904559	2.7250967743283065e-15	5.563445196572341e-15
XM_078052314.1;XM_078052311.1;XM_078052312.1	Ppp6r2	-2.3440373253725855	2.737347993958665e-15	5.587767699135105e-15
XM_078042478.1;XM_078042479.1;XM_078042475.1;XM_078042474.1;XM_078042473.1;XM_021728059.3;XM_078042472.1;XM_078042470.1;XM_013359787.4;XM_078042471.1	Znf207	-0.6487681377017075	2.738766389163423e-15	5.589973809961838e-15
XM_078018773.1	Ccdc127	-1.0895771397229395	2.757982042707849e-15	5.628500088391079e-15
XR_013435678.1	LOC144375802	-2.6386859985604394	2.778223589365838e-15	5.669110257851774e-15
XM_078050828.1;XM_078050826.1;XM_078050827.1;XM_078050825.1	Atg2b	-0.6777288927852557	2.85077113163505e-15	5.816430377645829e-15
XR_013428301.1	LOC144368536	-2.316830754799341	2.8577264415244223e-15	5.829902802148714e-15
XM_078050958.1;XM_078050959.1;XM_078050960.1	Exoc3l4	-1.9882717636267113	2.944752208308824e-15	6.006699458914808e-15
XM_005339832.4	Gpr146	-0.989056511363745	2.9628582608251364e-15	6.042887582599499e-15
XM_005328518.4	LOC101967395	-1.5129501289642133	2.9759137037392622e-15	6.068767105863943e-15
XM_005320765.4	Bccip	-1.734310287554819	3.188201096122783e-15	6.500883008537095e-15
XM_005331534.4	Prpf19	-1.2410375830115623	3.2670979607585487e-15	6.660936790684455e-15
XM_078016191.1	Lnx2	-1.4079918654435213	3.3167834351485705e-15	6.761402508174435e-15
XM_078051183.1	Abhd2	-1.754289809127752	3.334686416232675e-15	6.797061514495436e-15
XM_013365223.4	Ubxn8	-1.8326575237062028	3.3788436964720235e-15	6.8862190563947245e-15
XM_078022993.1	Opn3	-1.2348039182256108	3.383966714196656e-15	6.895811047947518e-15
XM_040280140.2	Setd6	-1.74323387387861	3.4645257353278485e-15	7.059104436720312e-15
XM_040290094.2	Trnt1	-1.4443434294617528	3.466144527248455e-15	7.061533675682768e-15
XM_005326377.5	Ube2f	-1.6289938791616305	3.5255550909324243e-15	7.181686296343827e-15
XM_078031204.1	Plpbp	-1.7247769795407877	3.585493511569766e-15	7.302884483764455e-15
XM_005341241.4	Cog3	-1.767827150039663	3.646872971953612e-15	7.426987581583472e-15
XM_078041835.1	Apoh	-0.592510822495812	3.73954882565671e-15	7.614788537361235e-15
XR_013424448.1;XM_078018337.1;XM_078018339.1;XM_078018340.1	Ube2f	-1.629329581710587	3.79347405926248e-15	7.723645683321899e-15
XM_005334918.4	Atp1a1	-1.6085116673909896	3.873904216630063e-15	7.88643437116462e-15
XM_078050961.1	Exoc3l4	-1.9809953550929793	3.876667076228753e-15	7.891088583175581e-15
XM_078017887.1;XM_078017891.1	Ino80d	-1.0360210431498031	3.879139935097985e-15	7.895151416959325e-15
XM_040270112.2	Zmat3	-0.9642555972521334	3.8956240236120995e-15	7.927726577860887e-15
XM_005341119.5	Tpp1	-1.6901798457708834	3.9582094385092045e-15	8.054099957536859e-15
XM_078017888.1;XM_078017893.1	Ino80d	-1.035497255916926	3.993671556392258e-15	8.125259016354163e-15
XR_013426689.1	LOC144367348	-1.4896907258937309	4.085819288518443e-15	8.311715202927356e-15
XM_078041472.1	Ado	-1.822643227228018	4.146989512402202e-15	8.435116276915893e-15
XM_005328232.4	Apoh	-0.5915136405101699	4.158010827481143e-15	8.456494993728541e-15
XM_005324014.5	Ndufb11	-2.0446717873413887	4.188583315782453e-15	8.517626433211954e-15
XR_005726374.2	LOC101975192	-1.427575761889525	4.2105974150940605e-15	8.561341219219132e-15
XM_078021325.1;XM_078021324.1;XM_005320034.5	Noa1	-0.897721075422292	4.292240141024671e-15	8.7262723240407e-15
XM_040282139.2	Hivep1	1.5026786259713312	4.319083052694644e-15	8.779766691719036e-15
XM_005336704.5;XM_013363502.4	Ptov1	-1.9406937133572564	4.3603499484662256e-15	8.862565180706982e-15
XM_078048811.1	Pnpla7	-1.448513249008645	4.507655301120682e-15	9.160843789596476e-15
XM_005316805.4	Scamp2	-1.795392471246023	4.534886807020144e-15	9.215054755151403e-15
XM_013366522.4	Nprl2	-1.4385190008521864	4.537803560110289e-15	9.219850016890751e-15
XM_078048808.1;XM_078048806.1	Pnpla7	-1.448194512376674	4.568351560219505e-15	9.280778019319415e-15
XM_005319608.5	Gpbp1	-2.1505310402832634	4.591961382330084e-15	9.326453279901183e-15
XM_013356111.4	Gpbp1	-2.1505310402832634	4.591961382330084e-15	9.326453279901183e-15
XM_005319442.5	Cbll1	-1.2119999213286627	4.655444466836943e-15	9.454230023121392e-15
XM_013361657.4;XM_005332565.5	Recql5	1.0664149513480612	4.668745557062697e-15	9.480078829531822e-15
XM_021726505.3	Sord	-0.6879961425249488	4.736613821879859e-15	9.616708587346219e-15
XM_040273761.2	Gpbp1	-2.1495459079177333	4.748267125460752e-15	9.639186052973973e-15
XM_078039539.1	Depdc5	-1.8440291738904857	4.8736835166524436e-15	9.892573641267925e-15
XR_013425240.1	Anks1a	-2.5185500765013233	4.921914799480466e-15	9.98924843758724e-15
XM_040270964.2	Dusp11	-1.5843709930281138	5.047199250021016e-15	1.0242263248847501e-14
XM_078022687.1	LOC101973713	0.9158630413912235	5.123364474920948e-15	1.0394276823813272e-14
XM_078022684.1	LOC101973713	0.9158630413912235	5.123364474920948e-15	1.0394276823813272e-14
XM_013356706.3	Kifc2	-2.299270389829957	5.223440233693549e-15	1.0596011894228244e-14
XM_005323946.5	Fbrs	-2.0966956900369	5.22692519181679e-15	1.0601782228684999e-14
XM_078030084.1	Pias2	-2.318746138144668	5.261230526517669e-15	1.0670056519233127e-14
XM_013361027.4	Trnt1	-1.435348470178617	5.4831319184362095e-15	1.1118722306432074e-14
XM_005336197.5	Get3	-2.185611417099617	5.4964798212625046e-15	1.1144424181384049e-14
XM_040276281.2	Gabpb1	1.2483838083939844	5.535202528115091e-15	1.1221562313610744e-14
XM_005317842.4	Sf3a3	-1.9977631422703026	5.545007557863015e-15	1.1240063685615551e-14
XM_078020159.1;XM_078020161.1	Anks1a	-2.515134695988466	5.625827258464313e-15	1.14024939108566e-14
XM_021727533.3	Alas1	-1.044981576878117	5.661467089131275e-15	1.1473324477973834e-14
XR_013425843.1	LOC144366736	-1.7964782876540801	5.818007767330448e-15	1.1789121002222223e-14
XM_005318527.5	Bag2	-1.7880827292410468	5.820929355367527e-15	1.1793597537401715e-14
XR_013435162.1;XR_013435163.1;XR_013435161.1;XM_078040195.1	Pmpcb	-0.9568082303330421	5.968505369284666e-15	1.2091116787629422e-14
XM_078016483.1	Dgat1	-1.5970832825083803	6.022717128029317e-15	1.219944721088038e-14
XM_005335234.5	Cox15	-0.9147443504276687	6.052152092708761e-15	1.2257570087447216e-14
XM_078022606.1	Tmem183a	-1.6217360378599952	6.289165149466768e-15	1.2736040250693866e-14
XM_078041419.1	Pcyt2	-1.7340488043925304	6.347579254557892e-15	1.2852761076223814e-14
XM_005329808.5	Hebp2	-2.5222816958788754	6.578146449720775e-15	1.3317991252920073e-14
