Transcript	Gene	log2fc	pvalue	FDR
XM_005329574.3;XM_005329573.5	Rsrc2	-0.3650969248136977	7.468847535806481e-06	1.1335420879654959e-05
XR_013427855.1	LOC144368083	NA	NA	NA
XR_002483817.3	LOC110598030	NA	NA	NA
XM_013359017.3	Tmem202	NA	NA	NA
XR_005735017.2	LOC120890661	NA	NA	NA
XM_078021358.1	LOC101972081	NA	NA	NA
XM_078053043.1	LOC144378585	NA	NA	NA
XR_013440043.1	LOC144378383	NA	NA	NA
XM_005327420.5	Abtb2	-0.4489598641499807	2.4564993091876987e-14	4.8826204902872316e-14
XR_013430092.1	LOC144370176	NA	NA	NA
XR_013428805.1;XR_013428806.1	LOC120884844	NA	NA	NA
XR_013437540.1	LOC144377016	NA	NA	NA
XR_005731009.2;XM_040278705.2;XM_040278704.2;XM_040278706.2;XM_021723072.3;XM_005320347.5;XM_078023101.1	Mtr	NA	NA	NA
XM_078033776.1	LOC144371468	NA	NA	NA
XR_013426320.1	LOC144367096	NA	NA	NA
XR_005730716.2	LOC120887461	NA	NA	NA
XM_078031370.1	LOC144370655	NA	NA	NA
XR_013435919.1	LOC144375967	NA	NA	NA
XM_021720354.3;XM_078033155.1;XM_021720356.3	Zfp30	NA	NA	NA
XM_021727954.3	Igsf11	NA	NA	NA
XM_078033951.1	Bmp15	NA	NA	NA
XM_078015862.1	LOC144365071	NA	NA	NA
XM_005337606.5;XM_013363926.4	Arfip1	NA	NA	NA
XR_013429494.1	LOC144369760	NA	NA	NA
XM_078045513.1	LOC144376961	NA	NA	NA
XM_013363535.4;XM_040288578.2	Ccdc163	NA	NA	NA
XR_013426843.1	LOC144367453	NA	NA	NA
XM_040284953.2	Slco2b1	-2.042061016123315	1.4557464016937626e-88	1.4431066874275593e-87
XM_005318316.5	Tppp3	NA	NA	NA
XR_013424044.1	LOC144365522	NA	NA	NA
XM_005321269.5;XM_040274780.2	Pomt2	NA	NA	NA
XM_078026032.1	Cited4	-4.641230498998606	1.949228898257744e-52	9.796443354783532e-52
XM_078016021.1;XM_013360746.4	Cdadc1	NA	NA	NA
XR_013427239.1	LOC144367717	NA	NA	NA
XM_021722966.3	Kiaa1217	NA	NA	NA
XM_005329513.5;XM_005329511.5	Rbbp5	NA	NA	NA
XM_005336124.3	Cdc37	NA	NA	NA
XM_078021280.1	LOC144366667	NA	NA	NA
XM_078029182.1;XM_078029185.1;XM_078029198.1;XM_078029201.1;XM_078029189.1;XM_078029184.1;XM_078029186.1	Nrxn1	NA	NA	NA
XR_013435690.1	LOC144375825	NA	NA	NA
XM_013361761.4;XM_005332780.5	Gps2	-2.445346104816515	7.049810124179891e-18	1.5577897304564615e-17
XM_078015921.1	Lrrc63	NA	NA	NA
XM_078022215.1	Tmem270	NA	NA	NA
XM_078023512.1	Bend7	NA	NA	NA
XM_013363587.4;XM_005336946.5	LOC101965964	NA	NA	NA
XM_005326028.5;XM_021726827.3	Ttc4	NA	NA	NA
XM_005337272.5	Mrpl1	NA	NA	NA
XM_005339376.4	Igsf8	-3.14926616202246	2.4932576351570666e-24	6.559014802165142e-24
XM_078045438.1	Cpt1a	-2.534973967569409	2.9376974068329306e-79	2.462459775702236e-78
XM_040285124.2	Fam76b	-2.277015243011792	3.898547681862884e-27	1.103067114565716e-26
XM_078018673.1;XM_078018675.1;XM_078018674.1	Phf10	-2.3851177836920354	4.895266475381776e-08	8.027849083699385e-08
XR_013424114.1	LOC144365556	NA	NA	NA
XR_013431988.1	LOC144371920	NA	NA	NA
XR_013439544.1	LOC144378049	NA	NA	NA
XM_005335470.3	Pabpn1l	NA	NA	NA
XM_078039744.1	Grb10	NA	NA	NA
XM_078017463.1	Marchf7	-2.0617977005320163	1.7232331890820033e-73	1.3044410354482195e-72
XM_040269128.2	Rasl10b	NA	NA	NA
XM_040277396.2;XM_013357877.4;XM_040277395.2;XM_040277392.2	Iqck	NA	NA	NA
XR_013430256.1	LOC120892867	NA	NA	NA
XM_005326133.5	St8sia4	NA	NA	NA
XM_040283045.2	Nxf3	NA	NA	NA
XR_005726887.2	LOC120884454	NA	NA	NA
XM_013364567.4	Cdc42	-1.957676149289745	1.972713773726695e-46	8.802769952572893e-46
XM_021735992.3	Vsig8	NA	NA	NA
XR_013423561.1	LOC144365238	NA	NA	NA
XM_078021214.1	N4bp2	-0.8050465970864241	1.9665750862405382e-12	3.704671205360959e-12
XR_013438339.1	LOC120889914	NA	NA	NA
XM_005321073.5	C4H9orf78	-3.0497948992199344	4.9956641711826e-64	3.188250591901617e-63
XM_005320185.5	Ap3b2	NA	NA	NA
XM_021722458.3	Map3k1	NA	NA	NA
XR_013435617.1	LOC144375557	NA	NA	NA
XM_078023788.1;XM_078023791.1	Stag3	NA	NA	NA
XM_005335159.5	Exoc2	NA	NA	NA
XR_005735279.2	LOC120890823	NA	NA	NA
XR_013440297.1	LOC144378538	NA	NA	NA
XM_040290105.2	Abhd5	-3.2753434104202737	0.0	0.0
XM_005337437.4	LOC101971073	NA	NA	NA
XM_005331639.4	Ms4a18	NA	NA	NA
XM_078018630.1	Trip13	NA	NA	NA
XM_005328775.4	Sostdc1	NA	NA	NA
XM_078046195.1;XM_078046194.1	LOC101961547	NA	NA	NA
XR_013440159.1	LOC144378469	NA	NA	NA
XM_005321598.4	Nog	NA	NA	NA
XM_078027095.1	LOC101959454	NA	NA	NA
XM_078035373.1	Sts	0.11583206143530189	0.5601202191802076	0.6055106587781336
XM_005317518.4	Tas1r2	NA	NA	NA
XR_013440428.1	LOC120888263	NA	NA	NA
XM_078051869.1;XM_078051868.1;XM_078051867.1;XM_078051866.1	LOC101971027	-3.0269201047114795	7.88020325004437e-108	1.0880464120474109e-106
XM_005329496.5	Slc41a1	-1.8998970834501936	3.928879925880929e-29	1.1689900642156502e-28
XM_040278358.2;XM_078023346.1	Nsun6	NA	NA	NA
XM_078032925.1;XM_078032922.1;XM_005341750.5;XM_013365909.4;XM_040279760.2	LOC101954978	-2.252261725111069	8.174746174561795e-10	1.4131035075688683e-09
XM_040280985.2	Klrk1	NA	NA	NA
XM_040293365.2	Ccdc190	NA	NA	NA
XM_013365045.4	Igbp1	-0.6397441170254743	0.000751274078266438	0.0010390428041521205
XM_078050660.1	Galc	NA	NA	NA
XM_005327880.5	Mrm3	-2.5150384410986537	1.1828207336737186e-43	4.9286678192721906e-43
XM_078041963.1	Eftud2	-3.046991407478214	3.84804018845911e-42	1.5537635443887943e-41
XM_078027807.1	Abcb5	NA	NA	NA
XR_013438528.1	LOC144377526	NA	NA	NA
XM_078031526.1	Klk7	NA	NA	NA
XM_078052209.1;XM_005325331.5	Gmeb2	1.7883081295273586	6.0528688629242375e-06	9.215122680311821e-06
XR_005731967.2	LOC120888381	NA	NA	NA
XM_040277591.2	Olah	NA	NA	NA
XR_013431618.1	LOC144371655	NA	NA	NA
XM_013359763.4	Rnf111	0.24190608376791017	0.029887409423896987	0.0375663247295281
XR_013425595.1	LOC144366543	NA	NA	NA
XM_040278559.2	Mefv	NA	NA	NA
XM_005330192.4;XM_078015996.1	Sucla2	NA	NA	NA
XR_013428305.1	LOC144368540	NA	NA	NA
XM_078050267.1	Scfd1	-0.19498758801222055	0.12093589572224249	0.14409772230327655
XM_005334873.4	Cep76	NA	NA	NA
XM_040287402.2	C11H1orf162	NA	NA	NA
XM_021721938.3	Mdga1	NA	NA	NA
XR_013431230.1	LOC144371070	NA	NA	NA
XM_005319235.5	Pold2	NA	NA	NA
XM_005342268.5	Mboat7	NA	NA	NA
XM_005316261.4	Lrp12	NA	NA	NA
XR_013440284.1	LOC144378532	NA	NA	NA
XM_021722010.2	Pacsin1	NA	NA	NA
XM_005318210.5	Herpud1	-0.864687268354053	1.2082072040624865e-38	4.5130573698678846e-38
XR_013427466.1	LOC144367894	NA	NA	NA
XR_013428682.1	LOC144369201	-4.158073992124707	3.3713561383513063e-90	3.458654825681299e-89
XM_078052666.1;XM_078052665.1;XM_078052663.1;XM_078052662.1;XM_078052664.1;XM_078052661.1	Mei1	NA	NA	NA
XM_005321799.5	Psmd3	-4.3683177402553435	0.0	0.0
XM_078039796.1	Zmiz2	NA	NA	NA
XR_005730466.2	LOC120887294	NA	NA	NA
XM_013356594.4;XM_021723333.3	Ccdc186	NA	NA	NA
XM_078045213.1	Pgghg	NA	NA	NA
XM_005332129.5	Lrrc8e	NA	NA	NA
XM_005325394.3	Rbbp8nl	NA	NA	NA
XM_078039119.1;XM_078039118.1;XM_005329668.4	LOC101955597	-0.5229926358063219	0.25447143640181286	0.2906965656660235
XR_001229574.4	Dcaf16	NA	NA	NA
XM_005334466.5;XM_040289318.2	LOC101964314	-0.4043005575037159	0.03483991612060456	0.043517037224732796
XM_021724386.3;XM_021724380.3;XM_005316189.4;XM_005316188.5	Tbc1d31	NA	NA	NA
XR_013430317.1	LOC144370334	NA	NA	NA
XM_078040589.1;XM_078040592.1;XM_078040591.1;XM_078040588.1;XM_078040593.1;XM_078040590.1;XM_078040586.1;XM_078040583.1;XM_078040585.1;XM_078040584.1;XM_078040587.1;XM_078040582.1	Dgki	NA	NA	NA
XR_005726274.2	LOC120884077	NA	NA	NA
XM_078041203.1	LOC106144813	NA	NA	NA
XM_078050278.1	Khnyn	-1.664724766318194	8.702809658491198e-13	1.6592769077084164e-12
XM_005326197.4	Dcaf12	-1.0133938222773748	9.391357559811285e-09	1.57473842198598e-08
XM_005336889.5	Anapc2	-1.455912964135945	1.4874776629442504e-08	2.4791294382404172e-08
XM_040271101.2	Aplf	NA	NA	NA
XM_078024952.1	LOC101966583	NA	NA	NA
XM_021725512.3;XM_021725511.3	Srcap	-1.8986628540925812	8.20899991195073e-26	2.2403559766294814e-25
XM_078051488.1	Spef1	1.137405915441195	5.4384147230835596e-05	7.951334075832228e-05
XR_013432174.1;XR_013432175.1	LOC144372121	NA	NA	NA
XM_078016766.1	Med30	NA	NA	NA
XM_005318744.5	Pim1	-4.051575003890348	8.795541761233764e-177	3.1381507296815724e-175
XM_005332659.5	Mrpl12	-2.5390635770454635	2.738505558464487e-26	7.561033942691724e-26
XM_005332026.5	Hmg20b	NA	NA	NA
XR_005734323.2	LOC120890060	NA	NA	NA
XM_078027111.1	LOC144368296	NA	NA	NA
XM_013362920.4	Cotl1	NA	NA	NA
XM_040269532.2;XM_040269531.2	Ankfy1	NA	NA	NA
XR_005736007.2	LOC120891526	NA	NA	NA
XM_005322213.5	L3mbtl2	NA	NA	NA
XM_005326471.5	Irs1	NA	NA	NA
XM_005339896.4	Gnrh1	NA	NA	NA
XM_078035567.1	LOC144372172	NA	NA	NA
XR_013423626.1	LOC144365320	NA	NA	NA
XR_005726226.2;XR_002484277.3	LOC110598439	NA	NA	NA
XR_013429049.1	LOC144369405	NA	NA	NA
XM_078037111.1;XM_005336233.5	Yju2b	-2.991999185003406	2.1462561589263625e-44	9.077994560813983e-44
XM_078032740.1	Slc38a8	NA	NA	NA
XR_013435744.1	LOC144375892	NA	NA	NA
XM_078017008.1;XM_078017010.1;XM_078017009.1;XM_078017011.1;XM_078017012.1	Jph1	NA	NA	NA
XR_005732095.2	LOC120888447	NA	NA	NA
XR_013440098.1	LOC144378453	NA	NA	NA
XR_013440265.1	LOC144378518	NA	NA	NA
XM_005328685.5	Avpr1a	1.6211174762289853	7.955333137682968e-05	0.00011548626805887542
XM_040269520.2	Slc13a5	-3.15863926599925	2.4686040224532624e-51	1.2173887277841455e-50
XM_078053023.1	LOC144378573	NA	NA	NA
XR_013437812.1	LOC144377145	NA	NA	NA
XM_078031065.1;XM_078031066.1	Klkb1	-1.3877965656122782	1.5680710390353615e-07	2.5321318817040974e-07
XR_013436143.1;XR_013436142.1	LOC144376078	NA	NA	NA
XR_013434668.1	LOC144375182	NA	NA	NA
XM_005317997.5	Efcab14	-2.2281222606946476	1.5226408527048566e-39	5.833819375157609e-39
XM_040273750.2	Dnd1	3.135324982517116	3.8479969399823704e-16	8.063745486254194e-16
XM_005325722.4	Zic1	NA	NA	NA
XM_005331225.4	Celf3	NA	NA	NA
XR_005733450.2	LOC120889534	NA	NA	NA
XM_078053308.1;XM_078053300.1	LOC144378647	NA	NA	NA
XM_005340322.4	Sfrp1	NA	NA	NA
XR_013438721.1	LOC110598382	-0.7078573537625086	0.00019332819111593188	0.0002755767353129199
XM_040272363.2;XM_078045209.1	Afap1l2	NA	NA	NA
XM_078050585.1	Ism2	NA	NA	NA
XM_078045224.1;XM_078045222.1;XM_078045220.1;XM_078045223.1;XM_078045221.1;XM_078045219.1;XM_040283853.2;XM_078045218.1;XM_078045217.1	Ifitm5	NA	NA	NA
XM_078031084.1	LOC144370338	NA	NA	NA
XM_040280614.2	Smim41	-0.5398889219898229	0.10856779751376334	0.13000650183293685
XM_078047861.1	Anp32b	-2.18721232028925	2.0949199312577233e-32	6.771065884805078e-32
XR_013434996.1	LOC144375315	NA	NA	NA
XR_013427326.1	LOC144367828	NA	NA	NA
XM_021729264.3	Sbno1	0.22677919796040802	0.535521918465147	0.5811199108672331
XM_078028412.1	LOC144369219	NA	NA	NA
XR_013426834.1	LOC101971393	-0.5440875324261272	0.0002340640958350518	0.0003322983540476188
XM_005327319.5	Nme5	NA	NA	NA
XM_078038693.1	LOC144375132	NA	NA	NA
XM_078028430.1	LOC144369231	NA	NA	NA
XM_078038439.1	Itih3	-2.599960551288169	0.0	0.0
XM_078034069.1	Ssr4	-2.6332532545711973	4.607208664045109e-28	1.3317170752544837e-27
XM_005334384.5	Timm21	NA	NA	NA
XM_005326729.4	Cct8l2	-1.5231456084943071	1.3814641022295552e-15	2.8441907987079078e-15
XM_040277336.2	LOC101961701	NA	NA	NA
XM_005333394.4	Rab1b	-0.8710974271262133	0.0016093488023325691	0.002187239916477767
XM_005316565.5	Tnfaip8l3	NA	NA	NA
XR_013438258.1	LOC144377344	NA	NA	NA
XR_013427339.1;XM_078025084.1;XM_078025085.1;XM_078025083.1;XM_078025086.1	LOC144367835	NA	NA	NA
XR_005735673.2	LOC120891295	NA	NA	NA
XM_078047476.1;XM_078047475.1	Pcsk5	NA	NA	NA
XM_005335459.5	Mbtps1	-1.8718161345980155	9.85574637923708e-35	3.361390220607125e-34
XM_005325699.4	Ccnl1	-4.130888330480982	0.0	0.0
XM_005338174.5	Cd79a	NA	NA	NA
XM_013363615.4;XM_021734323.3	Fbxw5	NA	NA	NA
XR_013424976.1;XM_078019480.1	LOC120889115	-2.499863604472483	7.441753771469311e-44	3.1126385469094098e-43
XR_013428679.1	LOC144369196	-3.4580778236506706	4.203019796971447e-65	2.7448123368387497e-64
XM_078040980.1	LOC110598858	NA	NA	NA
XM_078046595.1	LOC101956358	NA	NA	NA
XM_005321670.5	Mrpl27	NA	NA	NA
XM_078044670.1	LOC101971789	NA	NA	NA
XR_002484664.3;XR_013428251.1	LOC110598751	NA	NA	NA
XM_078046339.1;XM_078046341.1	Ankhd1	-1.6888735638556147	9.55743820130045e-18	2.0998459113806098e-17
XM_005317198.4	Stimate	-1.066330124923372	1.1834984176025617e-06	1.8520480483420368e-06
XM_078028456.1;XM_078028454.1	LOC144369245	NA	NA	NA
XM_021724081.3;XM_005321572.5	Septin4	NA	NA	NA
XM_078032122.1	Cdc34	NA	NA	NA
XM_078021527.1	LOC144366750	NA	NA	NA
XR_005729975.2	LOC120886848	NA	NA	NA
XR_005733884.2	LOC120889776	NA	NA	NA
XM_078030433.1	Gnal	NA	NA	NA
XM_078024673.1	Fcmr	NA	NA	NA
XR_005728463.2	LOC120885756	NA	NA	NA
XR_013440166.1	LOC110599500	NA	NA	NA
XR_013438873.1	LOC144377783	NA	NA	NA
XM_005328637.4	Osgin2	-2.544943188603192	3.702850058173596e-34	1.2467090240606849e-33
XM_078038562.1	Ptprg	NA	NA	NA
XM_078032793.1	Map1lc3b	-3.415357982374715	2.5386318933252794e-270	2.547093999636364e-268
XR_013425861.1;XR_013425863.1;XR_013425862.1	LOC144366754	NA	NA	NA
XR_013429013.1	LOC144369392	NA	NA	NA
XM_078048585.1	Surf1	-1.3245316326768035	5.05402807385917e-07	8.007410734303623e-07
XR_013428475.1	LOC144369044	NA	NA	NA
XM_005322155.4;XM_021724345.2	Rab11fip5	NA	NA	NA
XM_013356085.4	Pelo	0.06588768917044344	0.6418540636535324	0.6848346238582256
XM_005339871.4	LOC101977793	NA	NA	NA
XR_013437862.1	LOC144377174	NA	NA	NA
XM_040269105.2;XM_040269104.2	Mrm1	-3.191735427175202	7.469257832065999e-129	1.355850475985226e-127
XR_013425701.1	LOC144366617	NA	NA	NA
XM_078015897.1	LOC101964176	NA	NA	NA
XM_078026248.1;XM_078026247.1;XM_078026246.1	Tut4	-1.4809771553487594	2.169958673816054e-38	8.038412585595161e-38
XR_013431911.1;XR_013431912.1;XM_078035103.1	LOC144371793	-0.5729086970344358	0.01594299852208117	0.020422186670771725
XM_078032761.1	Usp10	-2.1793565185650245	1.0323389767644388e-28	3.038828549135008e-28
XR_013428558.1	LOC144369107	NA	NA	NA
XM_078027866.1	LOC144368768	-1.5395644041703722	7.636903967466892e-09	1.2838032613872298e-08
XM_013362318.4	LOC101964035	-3.620138663312333	1.1714919154934124e-65	7.748321478623028e-65
XM_013356381.4	Lgals8	-2.382815342735045	7.90065207918276e-58	4.439758831326226e-57
XM_078043164.1	LOC106145160	0.27338820048493473	0.01967420144729777	0.025033156941051002
XR_013434738.1	LOC144375210	NA	NA	NA
XM_078022951.1	LOC120887681	NA	NA	NA
XM_078052398.1	Hoxc12	NA	NA	NA
XM_078050328.1	LOC101976892	NA	NA	NA
XM_005329993.5	Arfgap2	-3.1941911937688974	5.199233631538771e-134	1.0271278373523192e-132
XM_021727752.3;XM_078029711.1;XM_078029712.1;XM_078029714.1;XM_078029716.1;XM_078029718.1;XM_021727753.3;XM_078029713.1;XM_078029715.1;XM_078029717.1;XM_078029719.1	Kidins220	-1.7034354183557225	2.648822923420012e-59	1.532189500252212e-58
XR_002483354.3	LOC110597613	NA	NA	NA
XM_078044259.1;XM_005340978.5	Plcxd2	NA	NA	NA
XM_021726598.3	Cdh6	NA	NA	NA
XM_005334218.4	Bco2	NA	NA	NA
XM_005333629.4	Nfkb2	1.0224198821593735	5.418250959124562e-10	9.420200023976802e-10
XM_021724862.3	Nin	NA	NA	NA
XM_078031287.1	LOC144370486	NA	NA	NA
XM_078015299.1;XM_078015298.1	Atn1	-2.8496799886090796	3.3053318692087604e-10	5.788001808202987e-10
XM_040291861.2;XM_005319215.5	Gli3	NA	NA	NA
XM_005316967.4;XM_078016375.1;XM_078016374.1	Grk1	NA	NA	NA
XM_005322602.3	Gdf7	NA	NA	NA
XR_013436236.1	LOC144376131	NA	NA	NA
XM_078031354.1	Adam28	NA	NA	NA
XR_005732196.2	LOC120888512	0.9516126681630281	0.017037348602702753	0.021775133646085392
XM_078022512.1	Glrx2	-1.9814723005002224	6.564118885142771e-25	1.751595553570899e-24
XM_005337529.5	Tigd2	-2.61114450508859	8.154589151416135e-53	4.14362257218214e-52
XM_078046307.1;XM_078046308.1	Lgr4	-1.3746928136157657	1.0185429797325556e-38	3.8149273822335875e-38
XM_005323846.4	Zg16	NA	NA	NA
XM_005331252.3	LOC101971518	NA	NA	NA
XR_013440036.1	LOC144378375	NA	NA	NA
XM_005315976.4	Gpm6b	NA	NA	NA
XM_078033955.1	Chaf1a	NA	NA	NA
XR_013423635.1	LOC144365326	NA	NA	NA
XM_013358250.4	Morn2	NA	NA	NA
XM_005324284.3	Spink14	NA	NA	NA
XR_013428804.1;XR_013428803.1	LOC144369298	NA	NA	NA
XM_005329010.5	Thbs4	NA	NA	NA
XM_078037909.1	Nr2c2ap	NA	NA	NA
XM_078018582.1	Slc22a16	NA	NA	NA
XR_013438930.1;XM_005339344.5	Maml1	-0.7868595740255208	1.686869521470582e-06	2.6271048850372047e-06
XM_005324073.4;XM_078047586.1	Pum3	NA	NA	NA
XM_013355904.4	Myc	0.12879734740435367	0.4376947993859075	0.4820087410253242
XR_005729108.2	LOC120886268	NA	NA	NA
XM_078041268.1	LOC101957763	NA	NA	NA
XM_078049080.1	LOC120886139	NA	NA	NA
XR_013425846.1	LOC144366738	NA	NA	NA
XM_005335817.5	Eya1	NA	NA	NA
XM_078033833.1	LOC144371516	NA	NA	NA
XR_005730564.2	LOC120887351	NA	NA	NA
XM_005316281.4	Atp6v1c1	-1.3107457780058396	1.8630825025515295e-22	4.657706256378824e-22
XR_013426672.1	LOC120887545	NA	NA	NA
XM_078042278.1	Tmem100	NA	NA	NA
XR_005737851.2	LOC120892978	NA	NA	NA
XR_013440485.1	LOC110597157	NA	NA	NA
XM_005324833.4	LOC101977180	NA	NA	NA
XR_005733152.2	LOC120889246	NA	NA	NA
XM_005332819.5	Tp53	-0.631072148000921	1.8127752352324535e-07	2.920445116706235e-07
XM_021727438.3	Dalrd3	0.29979105070052037	0.34509195389131686	0.38650952551726886
XM_005326318.4	Erp44	-0.4718077263113134	0.0034052340298324243	0.0045444296141778145
XM_078049059.1	LOC101974986	NA	NA	NA
XR_013439981.1	LOC144378269	NA	NA	NA
XR_013438289.1	LOC144377353	NA	NA	NA
XM_013361699.4	Armc7	-3.096008053212338	7.267133686671011e-41	2.8617363982597194e-40
XR_013440226.1	LOC144378503	NA	NA	NA
XM_040290542.2	LOC120891532	NA	NA	NA
XM_005327351.4	Cpsf3	-2.424320477582213	5.1806828592126545e-99	6.179121378549388e-98
XM_005338990.4;XM_005338989.4	Mpig6b	NA	NA	NA
XM_078050206.1;XM_078050211.1	Slc25a21	NA	NA	NA
XR_013440222.1	LOC144378500	NA	NA	NA
XR_013432156.1	LOC144372108	-0.7719676284112701	0.09787019369821884	0.11772441013398335
XM_005326514.5	Tp53bp2	-1.8898187440198093	1.0073318143849114e-39	3.873723156130594e-39
XM_005320720.5	Rgs10	NA	NA	NA
XR_013435854.1	LOC120884000	NA	NA	NA
XR_013429567.1	LOC144369791	NA	NA	NA
XR_013436422.1	LOC144376204	NA	NA	NA
XM_005325512.5	Hand2	NA	NA	NA
XR_013425636.1	LOC144366573	NA	NA	NA
XM_013365175.4	Bcl2l11	-3.500823153791613	0.0	0.0
XM_078033681.1	LOC144371277	NA	NA	NA
XR_005733550.2	LOC120889582	NA	NA	NA
XM_040293860.2	Hmgb2	-3.8305820562000323	9.167898696288359e-156	2.459879463809624e-154
XR_005729860.2	LOC120886755	NA	NA	NA
XM_005328707.5	Tmbim4	-1.3457676654172217	4.8682167802556015e-25	1.303255640315839e-24
XM_078026071.1	Tmem269	NA	NA	NA
XM_040286814.2	Pnma5	NA	NA	NA
XM_005316351.3	Gml	NA	NA	NA
XR_013427015.1;XR_013427013.1;XR_013427014.1	LOC144367529	NA	NA	NA
XM_013363953.4;XM_013363954.4	Ap4b1	NA	NA	NA
XR_005729498.2	LOC120886514	NA	NA	NA
XR_013430230.1	Bmp1	NA	NA	NA
XM_005323865.5	Znf629	-2.2577146588923553	1.5934214150817755e-17	3.4741329549162116e-17
XM_078028734.1	Pou3f3	NA	NA	NA
XM_078045408.1	LOC120889967	NA	NA	NA
XR_005728615.2	LOC120885863	NA	NA	NA
XM_013360687.4;XM_013360693.4	Bivm	NA	NA	NA
XM_005319640.5	Arl15	NA	NA	NA
XM_021722680.3;XM_021722682.3	Nme7	NA	NA	NA
XM_078017204.1;XM_040294081.2;XM_040294080.2	Spidr	NA	NA	NA
XM_078050983.1;XM_078050984.1;XM_078050987.1;XM_078050986.1	Klc1	-1.4794993887034662	2.5972355572950005e-05	3.855216950687594e-05
XM_078026451.1	Znf501	NA	NA	NA
XM_078029901.1	Dok6	NA	NA	NA
XR_013429453.1	LOC144369741	NA	NA	NA
XM_021725009.3;XM_021725008.3	Elac1	-0.5247582104618927	0.03724918912411515	0.046379386729070875
XM_078014843.1	Arid2	-2.5486811307210337	1.9804400494750757e-81	1.7420927215228415e-80
XM_078037862.1	LOC144375002	-0.1385006076795015	0.4436680680731728	0.4880673046017261
XR_013423895.1	LOC144365446	NA	NA	NA
XM_078035331.1	LOC144371971	NA	NA	NA
XM_078043106.1	LOC144376234	NA	NA	NA
XR_013428476.1	LOC144369045	NA	NA	NA
XM_013359905.4	Higd1b	NA	NA	NA
XM_078021882.1	Mttp	NA	NA	NA
XM_078025475.1	Pla2g2c	NA	NA	NA
XM_078043916.1	LOC144376377	NA	NA	NA
XM_078017780.1	Ccdc150	NA	NA	NA
XM_078039471.1;XM_078039470.1	Ankle2	-2.2539953532434747	1.0479338758709844e-34	3.5718643844027475e-34
XR_013425740.1	LOC144366641	NA	NA	NA
XM_078034547.1	Slc25a41	NA	NA	NA
XM_040285445.2	Spa17	NA	NA	NA
XR_013440007.1	LOC144378309	NA	NA	NA
XM_005324138.5	Marchf3	NA	NA	NA
XM_078025907.1	LOC101966753	NA	NA	NA
XM_078050324.1	Thtpa	1.1708923679033154	5.284387992962556e-09	8.91229046694123e-09
XM_005334910.4	Ngf	NA	NA	NA
XM_078042775.1;XM_078042774.1	LOC101966248	-2.233403660707584	3.6847329478556164e-18	8.194620358913182e-18
XR_013437210.1	LOC120889623	NA	NA	NA
XM_040269634.2	LOC101961642	NA	NA	NA
XM_005328342.5	Upk2	NA	NA	NA
XM_021722663.3;XM_013356151.4;XM_013356149.4;XM_013356153.4;XM_021722666.3;XM_021722665.3;XM_021722664.3;XM_013356150.4;XM_013356154.4	Prrc2c	-1.9373927810211857	7.115071314749357e-107	9.734711207907074e-106
XR_013430554.1	LOC144370675	NA	NA	NA
XR_013430081.1	LOC144370146	NA	NA	NA
XM_005341634.5	Rplp2	-1.123498047996325	9.038838893441132e-17	1.9335570213324452e-16
XM_078024955.1	S100a8	-2.086208487737157	0.0007972193137520072	0.0011004724205090036
XM_078042266.1	Stxbp4	NA	NA	NA
XM_005339023.5	LOC101967717	NA	NA	NA
XM_005332047.4	Ubxn6	NA	NA	NA
XM_078022252.1	Mpzl1	NA	NA	NA
XM_013356185.4	Dhx9	-2.1533260958561344	3.259841391030037e-127	5.741135556223645e-126
XM_078049024.1	LOC144377625	NA	NA	NA
XM_078033881.1	Chchd6	NA	NA	NA
XR_013430140.1	LOC144370249	NA	NA	NA
XR_013436877.1	LOC144376413	NA	NA	NA
XM_005322090.5	Pno1	NA	NA	NA
XM_040277613.2	Rpl3l	NA	NA	NA
XM_078044499.1	App	-2.5126904832238064	2.4334321174652654e-41	9.70032957010293e-41
XR_013429890.1	LOC144369993	NA	NA	NA
XR_013436396.1	LOC144376193	NA	NA	NA
XM_005320208.5	Cfap161	NA	NA	NA
XR_013431017.1	LOC144370918	NA	NA	NA
XM_078027998.1;XM_078027995.1;XM_078027997.1	LOC144368986	NA	NA	NA
XR_013426667.1	LOC144367331	NA	NA	NA
XR_013437126.1	LOC144376545	NA	NA	NA
XR_013440243.1	LOC144378508	NA	NA	NA
XM_005325506.3	Galntl6	NA	NA	NA
XR_013427230.1	LOC144367706	NA	NA	NA
XR_005729361.2	LOC120886386	NA	NA	NA
XM_078048769.1	LOC144377426	-1.0554934042015016	1.719930940121044e-21	4.210181386027486e-21
XR_013427917.1	LOC120890832	NA	NA	NA
XR_013434892.1	LOC144375274	NA	NA	NA
XM_040270675.2;XM_005321996.3	Erlec1	NA	NA	NA
XM_078049655.1	LOC144377748	NA	NA	NA
XM_005337115.5	LOC101966654	-2.9327302142495943	5.386375127342851e-78	4.42099356634412e-77
XM_005334417.5	Fxyd4	NA	NA	NA
XM_005338419.4	Plaat1	NA	NA	NA
XM_005341121.2	LOC101966970	NA	NA	NA
XM_005334588.4	Acss1	NA	NA	NA
XR_013431900.1	LOC144371787	NA	NA	NA
XR_013435008.1	LOC120892030	NA	NA	NA
XR_013431843.1	LOC144371748	NA	NA	NA
XM_040279366.2;XM_078052931.1	Mybpc1	NA	NA	NA
XM_040288909.2	Gipc2	NA	NA	NA
