long-eRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
6:24762562-24773856:+	192.5516702572487	3.1842476254079712	0.5423934682131873	5.870733723799943	4.338706434930307e-09	3.601126340992155e-07
nw_027522565.1:157936-188176:+	87.14767835676936	-4.411097931345357	0.8473610514480269	-5.2056887955935425	1.932783264984857e-07	8.021050549687157e-06
1:201105641-201146342:-	119.43259874715345	-4.18033406150874	0.8491795199850787	-4.922791898681441	8.531816619236783e-07	2.36046926465551e-05
1:206558541-206602456:-	145.43696438749149	-4.115410636777503	0.8801279568028126	-4.675923091600573	2.926342714790359e-06	6.072161133189995e-05
9:39192407-39210563:-	764.8360225479943	1.7800028788663513	0.38791042248404484	4.588695677388159	4.4602409666647665e-06	7.404000004663513e-05
nw_027523678.1:127456-160238:+	1474.3545455441192	-1.8414616551428287	0.4352277094422122	-4.231030366846004	2.3262326109067025e-05	0.0003217955111754272
10:62358454-62372988:-	150.34741636477898	1.539333742370915	0.42606536382621385	3.612905138655645	0.00030278549705248237	0.003590170893622291
9:58265767-58283138:-	153.10525208811643	1.9376077865027415	0.6363647830694941	3.0448067492935817	0.0023282986262522097	0.022892213339245012
4:207671619-207682595:-	172.5405848407171	1.2740044708632954	0.4210899889658598	3.0254921851551932	0.00248228819341211	0.022892213339245012
6:131376356-131420606:-	194.80607880765115	-1.7212404357354665	0.6555940717732555	-2.6254667481660463	0.008653026023166999	0.0718201159922861
5:120454752-120468094:-	161.37569402520379	1.517105546979703	0.5910332841362506	2.5668699000545043	0.010262110706603357	0.07743228987709806
15:36743573-36758548:+	146.13837017399177	1.5454326875319375	0.6546507172356557	2.360698074322319	0.01824057446222802	0.10814054859749468
13:16561388-16573783:-	76.20904470021212	1.3477136212082104	0.5651202331561521	2.3848263469197266	0.017087184974662276	0.10814054859749468
9:142043814-142056964:+	94.86102683678155	1.2335845650082804	0.515626614739701	2.3923989370312464	0.01673863725267711	0.10814054859749468
1:212390451-212422281:+	271.45415466798323	0.8759249145247154	0.4064182628363536	2.155230201545867	0.031143824648002	0.15205514386965682
10:109735216-109756839:+	228.76450225395672	0.7913450662451338	0.3665868866730317	2.1586835072771025	0.03087472916808562	0.15205514386965682
nw_027522803.1:40462-62439:-	234.97483640782957	0.83671994005074	0.38030683372095037	2.2001180779851097	0.027798518578153665	0.15205514386965682
nw_027522124.1:17044-30578:+	265.3067333024754	0.8808273754989291	0.48302816342457394	1.823552832311138	0.0682197029460551	0.2955893837787618
4:207685641-207696596:+	638.1009424352377	0.7147095536629603	0.3961735284590942	1.804031572838304	0.07122635753705103	0.2955893837787618
11:96007074-96033774:+	345.03612566231476	-1.0933975145945212	0.599771909873787	-1.8230222132687244	0.06830002661297271	0.2955893837787618
16:52132293-52144370:-	97.39251295362611	-0.9534721416803097	0.5503845466118197	-1.7323744780806563	0.08320690906976802	0.31391697512685207
4:141307998-141332204:-	150.3270576096797	-1.2227870736119217	0.7052503719105384	-1.7338340003981356	0.08294754100444578	0.31391697512685207
13:23857811-23868554:+	302.25389249833455	-0.9901516512234644	0.6170319237272666	-1.604700847959886	0.10855965524622505	0.34655582251679534
15:30627271-30641027:+	118.32657379447669	-1.1460430994871607	0.7106733279639736	-1.6126158874858707	0.10682798464661546	0.34655582251679534
nw_027521353.1:235236-254357:+	113.11406357351132	-0.9389654363446859	0.5805432565280668	-1.6173909967711269	0.10579390792014749	0.34655582251679534
nw_027523079.1:149553-166825:-	81.07936973367823	-0.9015822974478586	0.5616741220967292	-1.605169727389705	0.10845645763774898	0.34655582251679534
7:192807325-192822641:+	78.1228461616144	-0.6650106767544398	0.42255438261520917	-1.5737871954815783	0.11553665526855507	0.3551682365662989
nw_027520961.1:213088-252449:+	371.1819056095233	-1.2754948009222409	0.8216193277374252	-1.5524157695202931	0.12056277260744026	0.3573825045149122
4:55961329-55978331:-	214.26547952529344	-0.636644757527595	0.4299391780110318	-1.480778654489727	0.1386655663798996	0.39687041412178165
nw_027521300.1:175502-202680:-	408.7929029361071	-0.7730099470117704	0.5521773693045314	-1.3999305114321836	0.16153412817403434	0.44691108794816164
nw_027522627.1:22363-40747:-	82.55921277397708	-0.8121191018111339	0.6192909908320051	-1.3113691525208013	0.1897330754319826	0.507995008414663
2:148564991-148580969:-	269.015208476351	0.5848641265962675	0.45469717000407617	1.2862717544316902	0.19834823652280353	0.5144657384810216
nw_027521401.1:188914-231118:+	198.56548691148498	-0.6118970717204165	0.507713881775708	-1.205200593649975	0.22812587327427802	0.5682806558227446
nw_027526147.1:276771-298458:-	151.3668377009217	-0.6444628944439745	0.5401114475196748	-1.193203546052407	0.23278966624064235	0.5682806558227446
14:10444193-10455607:-	342.1083892119509	-0.6800513410362324	0.5909367208433435	-1.1508023059824593	0.24981357590619746	0.5924150514346969
nw_027523678.1:110955-123140:-	120.49194531713233	-0.5561488831427746	0.5132272683689564	-1.0836308150777405	0.2785285222359082	0.595852750876887
nw_027520944.1:158806-171766:-	138.09863857208452	-0.37607128373120136	0.34182101899790346	-1.1001994108896738	0.27124524722887544	0.595852750876887
nw_027524086.1:155240-165985:-	58.305568048161724	-0.6317998660775735	0.5848014176414482	-1.0803665090718726	0.27997900342407944	0.595852750876887
nw_027520953.1:171013-213655:-	259.8498713682537	0.4056359327217382	0.36372507289275546	1.115226754910405	0.26475326363377216	0.595852750876887
16:51857399-51867670:+	44.10807597172589	-1.0554713035488374	1.0095648324993294	-1.0454715433538426	0.29580508596404453	0.6030080549530702
11:4794617-4810418:+	613.0042603410621	0.4530578494908439	0.4352103797721068	1.0410088328501785	0.2978714488322395	0.6030080549530702
nw_027521144.1:48632-62679:-	130.16213017546016	0.48221592657161777	0.48642458646341535	0.9913477648767779	0.32151579705164723	0.6353764560782553
nw_027522720.1:1569368-1589486:+	173.12180605089918	-0.5061899555513564	0.5198004400156816	-0.973815942780051	0.33014793570401935	0.637262294498456
nw_027523264.1:1018013-1041655:+	187.44103565305682	-0.5091461438148992	0.5328663410087031	-0.9554856530271697	0.3393321572592082	0.6401038421025973
nw_027521049.1:408451-430008:-	140.04375470986557	-0.5103218868919556	0.56674531926713	-0.9004430553601454	0.36788451671135103	0.6785425530453808
4:162837207-162876728:-	723.8095871626116	0.2629545687998035	0.30118084665665557	0.8730786559597206	0.3826202068228176	0.6903799383976926
nw_027521991.1:211412-232231:+	220.81768112432064	0.41809925059063185	0.5348625527131752	0.7816947521746607	0.434393986512401	0.7238284318722663
nw_027522423.1:265564-291250:+	135.91540310368484	-0.32406204602154903	0.41777825298195076	-0.7756795470049263	0.43793821915246467	0.7238284318722663
nw_027520944.1:90890-133681:+	368.08944873788977	-0.21790949670631282	0.27800458079345675	-0.7838341946897935	0.4331374065044684	0.7238284318722663
nw_027521046.1:98400-120012:-	123.21799127908906	0.3562372764487369	0.43598788024455315	0.8170806863918264	0.4138823193713388	0.7238284318722663
nw_027524982.1:409527-424450:-	214.11151453493872	-1.0756870359234803	1.407642066901621	-0.7641765340895137	0.44476204849982626	0.7238284318722663
1:224151876-224187288:-	314.4492817139522	-0.4518606534554018	0.6071661719233927	-0.7442124979130323	0.4567479282126047	0.7290399623393499
nw_027522939.1:65024-75341:+	1996.0731675764964	-0.35129106194095105	0.48250061556493856	-0.7280634482292627	0.4665747475666796	0.7306736612836681
nw_027522939.1:1216-16031:-	66.40321477033417	-0.3825007719525287	0.5581199632635062	-0.6853379150172736	0.4931307115622423	0.7338039484142125
