Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XM_078048376.1	Kyat1	1047.6996776442827	-1.2758191907900933	0.21884788593035928	-5.829707631702132	5.552457104619738e-09	6.434253262620734e-07
XM_078038518.1	Btd	262.4598837706302	1.321599963976522	0.22710050427551232	5.8194497110107335	5.904168396700158e-09	6.715499142318679e-07
XM_078024105.1	LOC101966889	325.35132363612837	-1.845071292492692	0.31706139608914696	-5.819287101019136	5.9099146587390976e-09	6.715499142318679e-07
XM_078033328.1	Vsig10l	92.57496086366275	-2.062287486301674	0.35505669684939883	-5.808332879231442	6.309796899510788e-09	7.100948356910986e-07
XM_078022715.1	Rassf5	992.3959500327665	-0.9603280388021891	0.16557554024847346	-5.79993903303023	6.633903406715308e-09	7.394590997351997e-07
XM_078041709.1	Slc16a5	116.35808130291026	2.0397420093217398	0.3539614817924893	5.762610098116673	8.282297972077291e-09	9.144907119357794e-07
XM_078050425.1;XM_078050424.1	LOC101957018	1356.4071105869805	-1.9431949815614245	0.33736260904773113	-5.759959549300543	8.413409617693392e-09	9.202854781820884e-07
XM_013356494.4;XM_078051487.1;XM_078051484.1;XM_078051486.1;XM_078051485.1;XM_078051482.1	Cdc25b	129.02875556809985	-1.5238034196892245	0.2649272590250617	-5.751780414355455	8.830845439089146e-09	9.570019909175867e-07
XR_013436964.1	LOC144376460	1373.6270628741204	-1.7948021140825468	0.31219841916611907	-5.748914805130844	8.981805848174006e-09	9.644317031837483e-07
XM_078039227.1	LOC101977193	201.831635976976	-1.30436092807203	0.2273309243013278	-5.737718843491332	9.596024274951793e-09	1.0210169828548708e-06
XM_078038160.1	Trank1	910.958192025903	2.058793824885067	0.35899873951721895	5.734821876126168	9.761487882082134e-09	1.0292653528999036e-06
XM_021730436.3;XM_013361123.4	Bnipl	112.80868837894467	-1.308622960027233	0.2283528800171722	-5.7307048631435	1.0001415421428564e-08	1.045147911539285e-06
