Transcript	Gene	log2fc	pvalue	FDR
XM_078049443.1;XM_021727663.3;XM_078049444.1;XM_040276188.2;XM_078049445.1;XM_078049446.1;XM_078049447.1	Dennd4a	-0.729421497561186	1.1866375838695053e-22	9.128679146773097e-22
XM_005330912.4	Lrat	NA	NA	NA
XM_005327834.5	Tlcd1	NA	NA	NA
XR_013422898.1	LOC144364826	NA	NA	NA
XR_013427523.1	LOC144367904	NA	NA	NA
XM_005332787.4	Tnk1	NA	NA	NA
XR_013425199.1;XR_013425200.1	LOC120889025	NA	NA	NA
XM_005339067.3	Drgx	NA	NA	NA
XR_013439638.1	LOC144378101	NA	NA	NA
XM_005337548.4	Vwc2	NA	NA	NA
XM_040269248.2	Ankrd13b	NA	NA	NA
XR_002483312.3	LOC110597563	NA	NA	NA
XM_005317057.3	Pdx1	NA	NA	NA
XR_013425524.1	LOC144366432	NA	NA	NA
XM_005325611.5	Selenop	0.8634970059796396	7.473000995422969e-105	7.390495608710495e-103
XR_013426676.1	LOC144367342	NA	NA	NA
XR_005732658.2;XR_013431783.1	LOC110599110	-1.3385503411639768	2.409656427787424e-05	5.921690867999862e-05
XM_078024937.1	LOC101968407	NA	NA	NA
XM_078031994.1	Plpp2	NA	NA	NA
XM_021732740.3	Lrrd1	NA	NA	NA
XM_078029022.1;XM_078029021.1	Fbxo41	NA	NA	NA
XR_013428683.1	LOC144369204	NA	NA	NA
XM_078048797.1	Fem1c	-1.5804692668273872	2.922140729899736e-45	5.944697472991032e-44
XM_078017150.1	Bpnt2	-1.1737351616905338	8.889304788065866e-34	1.1274063426168931e-32
XM_013363175.4	Coq3	NA	NA	NA
XM_078031887.1	Klc3	NA	NA	NA
XM_005333441.4	Ltbp3	NA	NA	NA
XM_078027676.1	Polr3gl	-0.40975274351574054	1.8911036918132037e-05	4.689114936700305e-05
XM_005330032.5	Slc35c1	-1.1299755477136213	0.0007588523212481076	0.0015691569209854814
XM_078053381.1	Copz1	-1.3650140452926796	6.353747617347314e-34	8.112408058596656e-33
XR_013431617.1	LOC110598824	NA	NA	NA
XM_005323784.5	Nfatc2ip	-1.6911719509603602	9.585826883589576e-35	1.257698712816979e-33
XR_013428292.1	LOC144368531	NA	NA	NA
XM_005319702.4	Rgl1	NA	NA	NA
XM_078033920.1	Acad9	NA	NA	NA
XM_005331540.5;XM_040284281.2	LOC101954463	NA	NA	NA
XR_013437743.1	LOC144377087	NA	NA	NA
XM_005328442.5	Cnpy4	NA	NA	NA
XR_013428453.1	LOC144369034	NA	NA	NA
XR_013430113.1	LOC120885097	NA	NA	NA
XM_078021605.1	LOC144366790	NA	NA	NA
XM_005330658.3	LOC101964870	NA	NA	NA
XR_013426267.1	LOC144367060	NA	NA	NA
XM_078014739.1	Dnajc22	-0.6992435081217685	1.5750771376234887e-07	4.63661299855476e-07
XM_005334642.5	C5H14orf180	NA	NA	NA
XM_013357928.4	Rnf40	-0.29013943096504086	0.009149077709484544	0.016272942682202685
XM_005330605.5	Hamp	-0.034180686657427704	0.7150798194558678	0.7879371823964991
XM_078044481.1	Btg3	NA	NA	NA
XR_013439058.1;XR_013439057.1	LOC144377855	NA	NA	NA
XR_013432102.1	LOC144372060	NA	NA	NA
XM_005333604.5	Atp5mk	-0.5175395863726505	1.238793174646465e-07	3.6744993802056814e-07
XM_078015572.1	Cdk8	NA	NA	NA
XR_013428180.1	LOC144368421	NA	NA	NA
XM_005329913.5	Dynlrb1	-0.7494434972648416	4.2750700062789555e-14	2.0534018174460035e-13
XM_005315868.5	Sft2d3	-0.22452641841096707	0.19226641812033893	0.26001787586917074
XR_013426965.1	LOC120885779	NA	NA	NA
XM_005317676.5	Rpa2	NA	NA	NA
XM_021734618.3	Nlrp1	NA	NA	NA
XR_005737511.2	LOC120892742	NA	NA	NA
XM_078046880.1	Vstm5	NA	NA	NA
XR_013423990.1;XR_013423989.1	LOC120892983	NA	NA	NA
XR_013424396.1	LOC144365667	0.5898139231393787	0.4688520790808154	0.5588011299891098
XM_005329290.4	Lzts1	NA	NA	NA
XR_013427596.1	LOC144367941	NA	NA	NA
XM_078035304.1	LOC101957558	NA	NA	NA
XM_078033330.1	LOC101975297	NA	NA	NA
XR_013431151.1	LOC101969371	-0.5425386085677634	4.012768857408902e-05	9.673340338495064e-05
XR_013436470.1;XR_013436471.1	LOC120884853	NA	NA	NA
XM_005334912.5	Vangl1	NA	NA	NA
XR_005726907.2;XR_005726908.2	LOC120884470	NA	NA	NA
XM_078028320.1;XM_078028321.1	Bub1	NA	NA	NA
XM_021729142.3	C12H2orf81	NA	NA	NA
XR_013429432.1	LOC144369680	NA	NA	NA
XM_021720899.3	Rnase13	NA	NA	NA
XR_005727510.2	LOC120885026	NA	NA	NA
XM_005340387.5	Smc2	NA	NA	NA
XM_005327796.5;XM_005327795.5	Suz12	-0.4750687281305285	0.08048789346578507	0.11960977758239527
XM_005324986.3	Krt84	NA	NA	NA
XM_040268283.2	C3H3orf85	NA	NA	NA
XM_005316599.4	Prtg	NA	NA	NA
XM_005341815.2	Clec2a	NA	NA	NA
XM_005323174.5	Fam168a	NA	NA	NA
XM_013363343.4	Ldlr	-0.10152993401977209	0.08521479170836682	0.12598078327281442
XM_005337719.4	Cachd1	NA	NA	NA
XR_013428158.1	LOC110597112	NA	NA	NA
XM_005318694.4	Taf8	-0.28143276751528956	0.027220776381025973	0.04457079750243787
XM_005338799.3	LOC101959385	NA	NA	NA
XM_078043632.1	Btf3	-0.8520419372447724	1.2337849373339425e-10	4.641342676527357e-10
XM_005332863.3;XM_005332862.3	Ccdc42	NA	NA	NA
XM_013366303.3	LOC106145530	NA	NA	NA
XM_040270881.2;XM_078028844.1;XM_013365501.3	Ccdc138	NA	NA	NA
XR_005729769.2	LOC120886690	-1.034011491524995	6.011375277149857e-11	2.3122441460601822e-10
XM_005317561.4	LOC101958816	NA	NA	NA
XM_078034340.1;XM_078034345.1;XM_078034347.1;XM_078034346.1;XM_078034349.1	Lrch2	NA	NA	NA
XM_005326530.5	Tmem63a	-0.2938896366098638	0.2670391873441456	0.3463553526094297
XM_005341599.4	Tmem190	NA	NA	NA
XM_005325720.4	Cpb1	NA	NA	NA
XM_078029793.1	LOC144369544	NA	NA	NA
XM_021725388.3	Pigq	NA	NA	NA
XR_001229605.3	LOC106144702	NA	NA	NA
XM_013358535.4	Znf449	NA	NA	NA
XR_013430853.1	LOC120888086	NA	NA	NA
XM_005320194.5	Tm6sf1	NA	NA	NA
XM_078038205.1	Clasp2	NA	NA	NA
XM_005338704.5	LOC101958059	NA	NA	NA
XM_005339208.4	Grm5	NA	NA	NA
XM_040269732.2;XM_040269733.2;XM_021727487.3;XM_078043203.1;XM_078043204.1	Mst1r	-0.5852601532157867	0.025574265621364722	0.042064036773306
XR_013424619.1	LOC144365889	NA	NA	NA
XR_013434890.1	LOC144375272	NA	NA	NA
XM_040269536.2	Itgae	NA	NA	NA
XM_040278021.2	Clec20a	NA	NA	NA
XR_013434786.1;XR_013434783.1;XR_013434785.1;XR_013434782.1;XR_013434784.1;XR_013434781.1	LOC144375223	NA	NA	NA
XR_013429614.1	LOC144369827	-0.6703333510224392	1.4782429878349433e-06	4.025347649031998e-06
XR_013431212.1	LOC144371053	NA	NA	NA
XM_005318239.4	Cfap20	1.1359579882994082	5.2627611156207464e-70	2.3146678644512946e-68
XR_013436002.1	LOC144376011	NA	NA	NA
XR_013438157.1;XR_013438158.1	LOC144377300	NA	NA	NA
XR_013426854.1;XR_013426863.1;XR_013426862.1	LOC101957053	1.2027235975668291	5.692221038710985e-11	2.196891715571988e-10
XR_013440541.1	LOC144378632	0.4835745459093941	0.34209389302807414	0.4286885238275339
XM_040273552.2;XM_078020698.1	LOC101965944	NA	NA	NA
XM_078031918.1	Ceacam20	-0.8900850244441202	1.6161207415150226e-10	6.029265103920742e-10
XM_005325686.5	P2ry1	NA	NA	NA
XM_078041907.1;XM_078041918.1;XM_005334332.4	Ipmk	1.0496314611157298	4.960459079112462e-10	1.7840759803349823e-09
XM_078047834.1	Fbxo10	NA	NA	NA
XR_013430363.1	LOC144370380	NA	NA	NA
XM_078020668.1	LOC144366404	NA	NA	NA
XR_013436212.1	LOC144376118	NA	NA	NA
XR_013428714.1;XR_013428718.1;XR_013428719.1;XR_013428715.1	LOC144369252	NA	NA	NA
XR_002483516.3	LOC110597747	NA	NA	NA
XM_040292296.2	Cxcl11	NA	NA	NA
XM_005324658.2	Plekha3	-0.7980664343437994	0.004379037030707028	0.008180035436004644
XR_013432117.1	LOC144372069	NA	NA	NA
XM_078026743.1	Rpl5	0.5418128069982583	3.5067576532842452e-12	1.4755808334982822e-11
XR_013439081.1	Ppp1r3e	0.5584242633863529	0.24519640811878513	0.3218802537024702
XM_005320745.5	Acadsb	-0.6251176975272378	4.8022295850941074e-17	2.73324504229458e-16
XR_013439127.1	LOC144377888	NA	NA	NA
XM_005318384.5	Dhx38	-1.0174323261926421	2.086704298399233e-21	1.5102125144379222e-20
XM_078052329.1	Trabd	-1.7759785622032536	4.662397195220431e-56	1.40438298614483e-54
XM_005340364.5	Gtf2f2	NA	NA	NA
XM_040274953.2	Kif7	NA	NA	NA
XM_005318970.5	Lyar	NA	NA	NA
XM_005326725.3	Gbx1	NA	NA	NA
XR_002483813.3	LOC110598027	NA	NA	NA
XM_005318413.4	LOC101959289	0.9664081450398136	6.089525119948254e-07	1.7110475493052173e-06
XM_078044598.1	Setd4	NA	NA	NA
XM_078040944.1	Ncapg2	NA	NA	NA
XR_013440209.1	LOC144378490	NA	NA	NA
XM_005317900.2	LOC101976776	NA	NA	NA
XR_013437414.1	LOC120889528	0.015001334127215526	0.8593264802094303	0.9112002943850723
XR_013436597.1	LOC144376298	NA	NA	NA
XM_005316499.4	Mfap1	NA	NA	NA
XM_005338377.5	Adgra2	NA	NA	NA
XM_021721355.3	LOC110597285	-1.2355996367818343	1.844361957016496e-08	5.855481299423869e-08
XR_013435454.1	LOC144375480	NA	NA	NA
XM_021726879.3	Macir	NA	NA	NA
XM_005327820.5	Unc119	NA	NA	NA
XM_005330918.5	Gucy1b1	NA	NA	NA
XM_005329263.5	Tll1	NA	NA	NA
XM_005331777.4	Nxph1	NA	NA	NA
XM_021734891.3;XM_005337754.5	Znf200	-0.2688576367665887	0.12445598750880488	0.17689768964759844
XR_013437997.1	LOC144377232	NA	NA	NA
XM_078016853.1;XM_078016852.1;XM_078016851.1;XM_078016850.1	LOC120892938	NA	NA	NA
XM_021724015.3	Acsf2	-0.42182900170636267	0.00015365802370508175	0.00034788078967450624
XM_078018658.1	Tppp	NA	NA	NA
XR_013423770.1	LOC144365395	NA	NA	NA
XM_005324647.4	Pde11a	NA	NA	NA
XM_040277604.2	Mlxipl	-0.1718868000494211	0.000324533835307857	0.0007061489747274737
XM_078048912.1	Pclaf	NA	NA	NA
XR_013424564.1	LOC144365824	-1.593186157981522	0.0016123110137687907	0.003194190497286966
XM_078023283.1	Myo3a	NA	NA	NA
XM_078047042.1	Htr3a	NA	NA	NA
XM_078035378.1	LOC120890333	NA	NA	NA
XM_078035413.1	LOC144372006	NA	NA	NA
XM_078018581.1	LOC101978423	NA	NA	NA
XM_078033498.1	Creld1	-0.36653578616534116	0.01138856514664567	0.019947477589471824
XM_078046971.1	Layn	NA	NA	NA
XM_078020752.1	LOC144366479	NA	NA	NA
XM_078042054.1	Top2a	NA	NA	NA
XM_078045069.1	LOC144376792	NA	NA	NA
XM_005319201.5	Sfrp4	NA	NA	NA
XM_021733920.3	Dnajb1	0.0867166838436253	0.6503027787460283	0.7306777593462795
XM_021720533.3	Mob2	-0.43114889046856647	8.582147093562623e-06	2.1928308635567936e-05
XM_040292442.2	LOC101974420	-0.625621943526303	0.00034649582852824227	0.0007519275913609458
XM_078026737.1	Evi5	-1.027792736992158	2.096871407541297e-08	6.623961025041367e-08
XM_078021874.1	Ppp3ca	NA	NA	NA
XR_005728085.2	LOC120885455	-0.6944536977212192	5.190559375122836e-14	2.4785174532229025e-13
XM_005332354.4	Depdc1	NA	NA	NA
XM_078052923.1	Trim58	NA	NA	NA
XR_013440435.1	LOC144378593	NA	NA	NA
XR_013435833.1	LOC144375941	-1.8459035275617965	1.392251607331636e-62	4.9113469587292706e-61
XM_005334349.5	Defb1	NA	NA	NA
XR_013434794.1	LOC144375228	-1.7758908320969105	2.410407120290803e-30	2.6486612344929574e-29
XM_005318346.4;XM_005318345.4	Nfatc3	-0.45354554486870424	0.0030546052697379288	0.005823628433245623
XR_005728470.2	LOC120885762	NA	NA	NA
XR_013434878.1;XR_013434877.1	LOC144375264	NA	NA	NA
XM_005338893.5	Clk1	-0.43141247434185837	2.824781317633738e-18	1.7378347200070342e-17
XM_005326899.5	Qrich1	-0.4202964449462389	0.0006215951393680414	0.0013042520529124135
XM_021728132.3;XM_013359820.4	Tp53i13	0.32346279345142254	0.05061744022894695	0.0783085075392941
XM_005324083.3	Dmrt2	NA	NA	NA
XM_078027913.1;XM_078027912.1	LOC101976678	0.15719479234068465	0.4029232374781706	0.49194417112781136
XR_013438079.1	LOC144377261	NA	NA	NA
XM_005341432.3	LOC101971002	NA	NA	NA
XM_040288018.2	Pla2g5	NA	NA	NA
XR_013427856.1	LOC144368084	NA	NA	NA
XM_078048072.1	Pappa	NA	NA	NA
XM_040272087.2	Cdh12	NA	NA	NA
XM_078020150.1;XM_078020152.1;XM_040282522.2	Scube3	NA	NA	NA
XM_078029010.1;XM_021733839.3	LOC110599217	NA	NA	NA
XM_078040386.1	Dlx6	NA	NA	NA
XM_005335323.3	Psmd6	-0.8533833123243858	8.890531710752284e-15	4.472452426911521e-14
XR_002485292.3;XR_013427603.1	LOC110599292	-0.7788800916151908	1.0536621628106584e-07	3.142253084107993e-07
XM_078052544.1	Fbln1	NA	NA	NA
XM_005334771.5	Cenps	NA	NA	NA
XM_005325696.5	C3H3orf33	NA	NA	NA
XR_005735371.2	LOC120890900	NA	NA	NA
XR_005736248.2	LOC120891735	NA	NA	NA
XM_078022804.1	Cenpf	NA	NA	NA
XR_013437003.1	LOC144376477	NA	NA	NA
XR_013435241.1	LOC144375418	NA	NA	NA
XR_013426249.1	LOC101964872	NA	NA	NA
XM_078024725.1	Cpxm2	NA	NA	NA
XR_013436172.1	LOC110597791	NA	NA	NA
XM_078033067.1	LOC101957259	0.4553580795201661	0.003404241470416868	0.0064528215507824276
XM_021725694.3	Sh3tc2	NA	NA	NA
XM_078035492.1	LOC144372077	NA	NA	NA
XR_013434375.1	LOC120891440	NA	NA	NA
XM_013361253.2	LOC106145081	NA	NA	NA
XM_021732562.3;XM_040282903.1;XM_021732565.3;XM_021732563.3;XM_021732564.3;XM_021732561.2;XM_078019788.1	Fam135a	NA	NA	NA
XM_021719833.3	Rnf185	-1.3198164601264815	1.3441506806369e-83	9.162180874508656e-82
XR_013436287.1	LOC144376154	NA	NA	NA
XM_078041056.1	Tmem106a	-0.7890310334288776	5.58922384391047e-07	1.575387656432689e-06
XM_078020881.1	Nat8l	NA	NA	NA
XR_013431129.1;XR_013431128.1;XR_013431127.1;XR_013431126.1;XR_002483130.3	LOC106145515	-0.3965919364978458	0.12157051037090064	0.1731848344659233
XM_078017888.1;XM_078017893.1	Ino80d	-0.6937590179819529	1.5486621007052802e-09	5.347338018358554e-09
XM_005321301.5;XM_040274724.2;XM_013356789.4;XM_040274725.2;XM_040274726.2	Spata7	NA	NA	NA
XR_013425950.1	LOC144366815	NA	NA	NA
XM_013361153.4;XM_013361155.4	Pi4kb	-1.2878238442242598	2.5447630839281532e-24	2.1331872416916594e-23
XM_005341401.5	Parp2	NA	NA	NA
XR_005736517.2	LOC120891928	NA	NA	NA
XM_078048592.1;XM_078048594.1	Adamtsl2	NA	NA	NA
XM_021724416.3	Pla2g6	NA	NA	NA
XM_005319714.5;XM_078022462.1	Lamc2	NA	NA	NA
XM_005324137.5	Lmnb1	NA	NA	NA
XM_078024015.1;XM_078024014.1	Itgam	NA	NA	NA
XM_078030429.1	Cidea	-0.47607755568677074	1.3458228480394639e-06	3.6793996655652266e-06
XM_078026608.1	LOC101966455	0.6641419971677971	2.44947308903713e-11	9.725698556587668e-11
XM_040268271.2	Strit1	NA	NA	NA
XM_021724272.3	Sptbn1	-1.5634731541618934	4.007392155736267e-54	1.1148369494714113e-52
XM_078032891.1	LOC144370966	NA	NA	NA
XM_078015756.1	Pou4f1	NA	NA	NA
XR_013424169.1;XR_013424172.1;XR_013424171.1;XR_013424170.1;XR_013424173.1;XM_078017649.1	LOC144365575	NA	NA	NA
XR_013438059.1	LOC120889784	NA	NA	NA
XM_078039515.1	Znf10	NA	NA	NA
XM_005326313.5	Galnt12	NA	NA	NA
XM_005330097.5	Pitx2	NA	NA	NA
XM_013359949.4	Cxcr5	NA	NA	NA
XM_078045514.1	Wdr36	NA	NA	NA
XR_013428250.1	LOC144368486	NA	NA	NA
XM_078015283.1	Mfap5	NA	NA	NA
XM_078028141.1	LOC144369089	NA	NA	NA
XR_013434437.1	LOC120891419	NA	NA	NA
XR_013431220.1	LOC144371062	NA	NA	NA
XM_005325970.5	Dna2	NA	NA	NA
XM_021725892.3	Six3	NA	NA	NA
XM_078027516.1	Crtc2	0.8645406973872974	6.857954803872204e-06	1.7697247170354378e-05
XM_078051187.1;XM_005320226.4	Hapln3	NA	NA	NA
XR_013439783.1	LOC144378166	NA	NA	NA
XM_040284311.2;XM_021730624.3;XM_078045992.1;XM_040284309.2;XM_040284308.2;XM_078045991.1;XM_078045989.1;XM_040284306.2;XM_021730623.3;XM_040284305.2;XM_021730622.3	Ctnnd1	-1.9192957955431031	7.311726147215438e-83	4.886575103621443e-81
XR_013429324.1	LOC144369525	NA	NA	NA
XM_078025787.1;XM_078025783.1;XM_078025782.1;XM_078025781.1;XM_078025778.1;XM_078025777.1	Pum1	-0.41263856916819014	0.00010910299508095172	0.0002517048466612733
XR_013436533.1;XR_013436534.1;XR_013436535.1;XM_078043374.1	Il20rb	-0.40344785301242264	0.08846665882264339	0.1302449071333453
XM_005331653.3	LOC101965458	NA	NA	NA
XM_005327717.3	Dr1	NA	NA	NA
XM_005330686.3	Asb17	NA	NA	NA
XM_078044945.1	LOC101961522	NA	NA	NA
XR_013423753.1	LOC120892875	NA	NA	NA
XR_013427629.1	LOC144367965	NA	NA	NA
XR_013429298.1	LOC144369477	NA	NA	NA
XR_005734819.2	LOC120890552	NA	NA	NA
XM_078018475.1	LOC144365724	-1.3902390656994954	8.664725474598582e-05	0.00020196837621921956
XR_013436999.1	LOC144376475	NA	NA	NA
XM_040289055.2	Lrrc53	NA	NA	NA
XM_078046005.1	LOC144377030	0.07458384285779235	0.6654046979142224	0.7436901604791241
XR_013422961.1	LOC144364861	NA	NA	NA
XM_078015276.1	M6pr	-0.5533182546840192	0.00028204762088427726	0.000618739934056815
XR_013439120.1	LOC144377886	NA	NA	NA
XM_013361338.4	Togaram1	NA	NA	NA
XM_078017264.1	Ercc3	-0.33345013605446133	0.014477096319976776	0.02490334214141189
XM_005323369.4	Psmd10	NA	NA	NA
XR_005732198.2	LOC120888514	NA	NA	NA
XM_078016235.1	Ipo5	-0.9228555146255305	5.001216191651247e-16	2.6806330771604378e-15
XM_005321496.5	Ccl16	-1.1620822650758535	1.3725217693411451e-33	1.721589072702174e-32
XM_078028486.1	Arid5a	NA	NA	NA
XM_005336379.5	Rpl31	-0.22326176515916002	0.039509332944183885	0.062496780449523115
XM_078035466.1	LOC144372046	NA	NA	NA
XM_078041112.1	LOC144375664	NA	NA	NA
XM_078043573.1;XM_078043574.1;XM_021719884.3	Commd2	0.2762456693921343	0.03129288489782681	0.050618319723637985
XM_040291021.2	Cd70	NA	NA	NA
XR_005737910.2	LOC120893014	NA	NA	NA
XM_078020348.1	LOC101959493	-1.5704889382647151	8.492853417965663e-55	2.4096887085899587e-53
XM_013356345.4;XM_005320160.5	Hddc3	NA	NA	NA
XM_005317370.5	Myd88	-1.3542080113470811	7.978730863636072e-08	2.4041582660434936e-07
XM_005320118.5	Mrpl46	NA	NA	NA
XM_005328627.5	Ca3	NA	NA	NA
XM_005335125.2	Dytn	NA	NA	NA
XM_078026836.1	Col11a1	NA	NA	NA
XR_005727914.2	LOC120885347	NA	NA	NA
XM_040278845.2	Znf526	NA	NA	NA
XM_078020688.1;XM_078020689.1;XM_005335503.5	Intu	NA	NA	NA
XM_005330257.4	Sox2	NA	NA	NA
XM_005337481.5	Slc16a2	NA	NA	NA
XR_013438088.1	LOC144377268	NA	NA	NA
XM_040271868.2	Fgf1	NA	NA	NA
XR_013426215.1	LOC144367003	NA	NA	NA
XR_013436548.1	LOC144376275	NA	NA	NA
XM_078052970.1	Amdhd1	-0.13367556741654443	0.26580099618743047	0.3448843623708187
XR_013424006.1	LOC144365502	NA	NA	NA
XM_005321001.5	Eng	NA	NA	NA
XR_013438364.1	LOC144377389	NA	NA	NA
XM_005320027.5	Paics	NA	NA	NA
XM_005324099.5	Klf9	-0.729380538526172	5.059669762585228e-47	1.112672107558749e-45
XR_013440245.1;XR_013440244.1	LOC144378509	NA	NA	NA
XM_040269478.2	Pld2	NA	NA	NA
XM_005320436.5	Rbbp9	NA	NA	NA
XM_005326512.4	Capn8	NA	NA	NA
XR_013427455.1	LOC144367885	NA	NA	NA
XR_013430619.1	LOC144370707	NA	NA	NA
XM_040268427.2	Cdk3	NA	NA	NA
XM_013364527.4	LOC101956707	NA	NA	NA
XM_021725233.3	Rab9b	NA	NA	NA
XM_078019332.1	Nus1	-0.2856925873137716	0.2576881918319961	0.3359587955538841
XR_013424530.1	LOC101966514	NA	NA	NA
XM_078051258.1	Adamts17	NA	NA	NA
XR_013429329.1	LOC144369531	NA	NA	NA
XR_013440009.1	LOC144378311	NA	NA	NA
XM_078019640.1	C8H6orf163	NA	NA	NA
XM_005324717.5	Rngtt	NA	NA	NA
XR_013431352.1	LOC144371187	NA	NA	NA
XR_013429757.1	LOC144369916	1.5921229117490958	0.0006407767863250009	0.0013412099384921018
XR_013440017.1	LOC144378318	NA	NA	NA
XM_078023568.1;XM_078023567.1	Ints1	NA	NA	NA
XR_013431291.1;XR_013431290.1	LOC144371158	NA	NA	NA
XR_013429942.1	LOC144370019	NA	NA	NA
XM_078028427.1	LOC144369228	NA	NA	NA
XR_013437202.1	LOC144376763	NA	NA	NA
XR_013429118.1	Lclat1	NA	NA	NA
unassigned_transcript_164	LOC144368472	NA	NA	NA
XR_013427117.1	LOC144367580	NA	NA	NA
XM_040288694.2	Magoh	NA	NA	NA
XM_005318706.5	Tfeb	NA	NA	NA
XR_013429388.1	LOC144369599	NA	NA	NA
XM_078022167.1;XM_078022168.1	Anxa5	NA	NA	NA
XM_078022745.1	Lamb3	NA	NA	NA
XM_005322931.5	Fam110b	NA	NA	NA
XM_078032808.1	Znf469	NA	NA	NA
XM_013361656.4	Caskin2	-2.175459293212574	1.2682673030943937e-40	2.0665509798706648e-39
XM_005317727.4	Serinc2	NA	NA	NA
XM_005326309.4	Nans	NA	NA	NA
XM_005338543.4	Sftpd	NA	NA	NA
XM_078027870.1	LOC120890948	NA	NA	NA
XR_013425600.1	LOC144366546	NA	NA	NA
XM_005338956.5;XM_021735716.2	Fkbpl	NA	NA	NA
XM_078039949.1;XM_005325905.5;XM_005325904.5	Sec24c	-0.6742529779502208	2.635778089476587e-09	8.933345351199471e-09
XM_078026625.1	Mcoln2	NA	NA	NA
XM_021728844.3	Smco2	NA	NA	NA
XM_005322850.5	Nid2	NA	NA	NA
XM_005323214.4	Dgat2	0.9911314823797475	4.934290128867943e-26	4.4738086812295515e-25
XM_078039400.1	Piwil1	NA	NA	NA
XM_078033720.1	LOC144371382	NA	NA	NA
XM_078025130.1	Rpl22	-0.5617785793796732	0.00012676402892831414	0.00028998606376982574
XM_078052597.1	Mpped1	NA	NA	NA
XR_013431638.1	LOC144371672	NA	NA	NA
XM_005318576.4	Tfap2b	NA	NA	NA
XM_078052450.1	LOC101963687	NA	NA	NA
XM_078042060.1	Thra	-1.6020942994068879	0.0016178439701426458	0.003203297359700327
XM_005327277.4	Cxxc5	-0.19986324734087116	0.15327571478531077	0.21283939649881356
XM_078043096.1;XM_078043095.1	LOC144376233	-1.8402187125253742	1.2453834259530574e-17	7.317055300354004e-17
XM_005327970.5	Gldc	1.7636480106770038	1.4993975117315893e-54	4.205441316100945e-53
XM_078052935.1;XM_021724481.3	Ano4	NA	NA	NA
XM_005321577.5	Mtmr4	-0.985886289611466	6.604281275184418e-22	4.912723840744792e-21
XR_013437047.1	LOC144376501	NA	NA	NA
XM_005315819.4	Epc2	-0.1043325639004269	0.32153116022683875	0.4070650155631925
XR_013431428.1	LOC144371357	NA	NA	NA
XM_040268670.2	Arhgap27	NA	NA	NA
XR_013428538.1	LOC144369078	NA	NA	NA
XM_078031760.1	LOC144370736	NA	NA	NA
XM_078020385.1	LOC101965888	-1.8069071858454133	3.770646775510914e-15	1.9332333138212837e-14
XR_013436500.1	LOC144376258	NA	NA	NA
XR_013425455.1	LOC144366374	NA	NA	NA
XM_078033736.1	LOC144371412	NA	NA	NA
XM_013365754.3	LOC101974064	NA	NA	NA
XR_013439923.1;XM_078052159.1	Col20a1	-0.1925260738783119	0.45762897754678944	0.54779081906164
XM_021726644.3	Fgf7	NA	NA	NA
XM_078043518.1;XM_078043517.1	Lekr1	NA	NA	NA
XM_078015389.1	Prmt8	NA	NA	NA
XR_013423381.1	LOC144365151	NA	NA	NA
XM_078026270.1	Lrp8	NA	NA	NA
XM_005339272.5	Isg15	NA	NA	NA
XM_078042875.1	Pik3r5	NA	NA	NA
XM_040293726.2;XM_040293735.2	LOC101976097	NA	NA	NA
XR_013437951.1	LOC144377208	NA	NA	NA
XM_078019484.1	LOC106144644	-0.0014785864539816184	0.9717242423899305	0.9858093647852045
XM_078029675.1	LOC110598357	NA	NA	NA
XM_078020744.1	LOC101969281	NA	NA	NA
XM_078046606.1;XM_013357722.4	Xndc1n	NA	NA	NA
XR_013430521.1	LOC144370614	NA	NA	NA
XR_005732578.2	LOC120888943	NA	NA	NA
XM_078027119.1	LOC144368307	NA	NA	NA
XR_013435964.1	LOC144375991	-0.46288757873534003	0.1145229498603987	0.16403291328267572
XM_005330713.4	Lrriq3	NA	NA	NA
XR_013438259.1	LOC120889880	NA	NA	NA
XM_078026763.1	LOC144368138	-2.3547821182577584	3.709829590047013e-06	9.785919589286824e-06
XR_013428195.1	LOC144368435	NA	NA	NA
XM_021729371.3;XM_078047951.1	Znf483	NA	NA	NA
XM_005337734.5	Pam16	-0.03756944462893922	0.8709689197276982	0.9205218215728433
XM_005326184.4	Smu1	0.03232082156724747	0.8934530009441976	0.9375685037310617
XR_013439348.1	LOC144377971	NA	NA	NA
XM_005328346.4	Rps25	-0.3939120776733223	0.001086755134411382	0.002204041440806583
XR_013429575.1;XR_013429573.1;XR_013429572.1;XR_013429574.1	LOC144369796	NA	NA	NA
XR_005732782.2	LOC120889034	NA	NA	NA
XR_013438849.1	LOC144377776	NA	NA	NA
XM_005324293.4	LOC101954441	NA	NA	NA
XM_078015851.1	LOC120888434	NA	NA	NA
XR_005732524.2	LOC120888929	NA	NA	NA
XM_005327222.5	Man2a1	0.07553620645311701	0.570903749994098	0.6574846700759978
XM_078019507.1	LOC144366123	NA	NA	NA
XM_078023358.1	Trdmt1	NA	NA	NA
XM_078039201.1;XM_078039200.1	Anapc5	-0.683886905652542	2.0917088580353553e-13	9.543212493900505e-13
XM_013363256.4;XM_078036426.1	Ccdc159	NA	NA	NA
XM_078035244.1	LOC144371928	NA	NA	NA
XR_013424008.1	LOC110597324	NA	NA	NA
XM_040285460.2	Vsig2	NA	NA	NA
XM_005336113.4	Pin1	NA	NA	NA
XM_078027783.1	LOC110597300	NA	NA	NA
XM_040283711.2	Smim28	NA	NA	NA
