long-eRNA	ppc_SRR13652347	ppc_SRR13652348	ppc_SRR13652349	ppc_SRR13652341	ppc_SRR13652342	ppc_SRR13652343	gbc_SRR13652347	gbd_SRR13652347	gbc_SRR13652348	gbd_SRR13652348	gbc_SRR13652349	gbd_SRR13652349	gbc_SRR13652341	gbd_SRR13652341	gbc_SRR13652342	gbd_SRR13652342	gbc_SRR13652343	gbd_SRR13652343	SRR13652347-pindex	SRR13652347-pvalue	SRR13652347-FDR	SRR13652348-pindex	SRR13652348-pvalue	SRR13652348-FDR	SRR13652349-pindex	SRR13652349-pvalue	SRR13652349-FDR	SRR13652341-pindex	SRR13652341-pvalue	SRR13652341-FDR	SRR13652342-pindex	SRR13652342-pvalue	SRR13652342-FDR	SRR13652343-pindex	SRR13652343-pvalue	SRR13652343-FDR
3:26256493-26279079:-	187.5234	1.6262602648024274e-06	6.169537871105061e-06	86.348	9.094258686590397e-07	5.296068293955584e-06	152.609	2.6343152419033933e-06	4.133848533448402e-06	62.453	1.1359546694442173e-07	7.385207079843706e-06	79.9519	0.05282331511839712	0.32889724525668873	33.2108	0.05805282781074684	0.13734449506444985
3:139702179-139765483:-	52.9389	0.00021551617032674862	0.00041030963196823293	24.922	0.030486592218113756	0.04374163231294582	16.7175	0.001769471322519672	0.0022282231468766242	21.9066	0.0001362542599115296	0.000600757418700835	1.8352	1.0	1.0	12.5506	0.06953375877313668	0.15052045257412236
3:204676335-204686456:+	26.154	7.584589619330914e-07	5.363388373669718e-06	17.6758	5.055621502696632e-07	5.005065287669666e-06	27.7158	2.9353492675960564e-06	4.403023901394085e-06	5.2425	0.21479988077103374	0.32523624032029175	10.7318	0.11977384317809645	0.4769076216092832	3.8008	1.0	1.0
3:204686312-204699426:+	26.1946	1.3496335303369486e-05	3.1812790357942355e-05	18.9215	3.818235102115562e-07	4.725065938868008e-06	30.7744	1.910513015051122e-06	3.5224700071577255e-06	65.7085	5.183966787424909e-07	7.637300217876192e-06	46.3979	3.633528008042164e-06	9.810525621713843e-05	70.7843	1.4880617030503638e-06	1.7287521776291867e-05
4:55958096-55978342:-	64.8113	3.124389813601039e-07	3.6563593018690883e-06	29.6108	0.00019554528771847335	0.0004208474670462796	46.8907	1.5111460650495476e-06	3.5224700071577255e-06	55.8784	0.0029824253658108178	0.00826557887096141	38.494	0.05684643745177336	0.32889724525668873	39.0519	0.013524410608725435	0.043434790776151345
4:141307624-141332204:-	296.4469	4.830344693579407e-07	4.260427137927785e-06	96.1555	3.784171947545077e-07	4.725065938868008e-06	57.9507	1.4953491682042444e-06	3.5224700071577255e-06	34.2996	0.11861761426978545	0.19491272080446698	12.0928	0.9999999999999981	1.0	47.162	0.4883720930232549	0.6198698102722888
4:141343218-141359001:-	93.7522	1.8753191042348988e-07	3.6563593018690883e-06	105.8607	3.3497996731661174e-07	4.725065938868008e-06	85.7904	2.241443890083063e-06	3.78255910436288e-06	18.48	0.9999999999999946	1.0	0.0	NA	NA	34.7859	0.48648648648648707	0.6198698102722888
4:162836256-162876722:-	65.5598	2.2103855996452545e-06	6.631156798935763e-06	64.6759	2.0479498813362135e-06	7.50914956489945e-06	57.4727	1.8492332219232764e-06	3.5224700071577255e-06	5.0506	0.06981590668552705	0.11676108531889869	0.6433	0.9999999999987986	1.0	4.5364	0.17888310833465884	0.3098510983653912
4:207685701-207699822:+	49.14	1.275122533550661e-06	6.007278696368324e-06	40.7085	1.5296179986740171e-06	6.057287274749107e-06	33.2785	1.4484167839553225e-06	3.5224700071577255e-06	41.7815	6.197369708070909e-07	7.637300217876192e-06	5.4675	0.49743589743592476	0.915734265734316	25.7294	0.0015833979489076964	0.006981345502002116
5:64336378-64349089:+	76.6604	2.3109539195018926e-06	6.728954059726099e-06	58.56	0.10602910602910616	0.14184974995785823	39.4509	1.7058457806176643e-05	2.3513009408513753e-05	3.66	1.0	1.0	2.8919	1.0	1.0	5.856	0.9999999999999697	1.0
