long-eRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
4:162836256-162876722:-	934.2591646676673	0.4697949973096521	0.3196681975087617	1.4696332039622915	0.14166112238480785	0.2229420942449435
nw_027522124.1:17044-31986:+	279.02660257965937	0.5970428104903648	0.42312723267914304	1.41102430753518	0.15823744680362073	0.24501282085721918
nw_027522374.1:153307-175364:+	246.78390217091885	-0.47359566333468633	0.35315834118971334	-1.3410292441040637	0.17991095796770684	0.2741500311888866
nw_027522803.1:40169-65679:-	316.84498532581466	0.5629719190881641	0.4279537984532367	1.31549695579973	0.1883429397712808	0.2825144096569212
10:98952269-98974927:-	422.105664121291	-0.956140642862575	0.7548436709306559	-1.2666737228964744	0.20527197954337206	0.3030180707300033
nw_027521325.1:299772-320341:+	137.20719487362797	-0.43149139768139816	0.3429475470655984	-1.2581848197294827	0.20832492362687727	0.3030180707300033
nw_027520965.1:258588-302733:-	366.5542772850824	0.5546448559352513	0.44630519602710056	1.2427479242288992	0.21396073782177383	0.30657060941627295
1:212390451-212410524:+	132.60669282201417	-0.5771160768198417	0.4724753651776444	-1.2214733705806098	0.2219068421574366	0.31328024775167523
13:17390005-17402825:+	47.29479617849564	-0.5474533015882473	0.5218039300655848	-1.0491551903785752	0.29410669831601943	0.4091919280918531
nw_027524440.1:581481-603178:+	292.0379260829465	0.4070367485098421	0.3930418898917455	1.0356065319702976	0.3003857433951367	0.41195759094190176
13:16561343-16571538:-	43.36070683605333	0.5612229146914669	0.5646681889792997	0.9938985861872961	0.320272242753437	0.42958090907161733
9:51535489-51555402:+	127.4525111849059	0.42626445884252184	0.43400510433839845	0.9821646210643616	0.32601875396094726	0.42958090907161733
nw_027521300.1:157424-185483:+	444.4893827588391	-0.4019388564567992	0.4097809824486656	-0.9808626404646564	0.3266604829398757	0.42958090907161733
nw_027523678.1:100644-123046:-	188.57013184993738	-0.42038834051565155	0.5078134366102365	-0.827840128299546	0.4077610455727396	0.5289873023646352
5:64361863-64373235:+	76.03092388870998	-0.375779855320594	0.47564126892778147	-0.7900488874056263	0.4294992182641775	0.5497589993781472
2:84061698-84090151:+	144.79000969227113	-0.8512439307941511	1.1618475381037257	-0.7326640569239258	0.4637633513055539	0.585806338491226
nw_027522984.1:14502-35770:+	218.60207244777908	-0.2462817000751055	0.34508356116827466	-0.7136871407067984	0.475420659787958	0.5927322511642074
5:64336378-64349089:+	63.83692518152694	0.4270507909476073	0.6329970036709609	0.6746489927614147	0.49989879832215967	0.6152600594734273
16:37099404-37109727:-	75.85864484446303	0.3286048764805113	0.49648236095774645	0.6618661654899709	0.5080569973242868	0.6173857182674878
nw_027524086.1:134959-165985:-	188.6121342144551	0.43020432485925536	0.684121857313162	0.6288416606784806	0.529452722636671	0.6353432671640051
11:13203549-13214789:-	89.76329666976007	-0.27084101345772116	0.49734333898580296	-0.5445755320862004	0.5860454867785698	0.6945724287746012
9:39190416-39210556:-	442.74229273631073	0.21155878575135303	0.4453051266070587	0.47508724492640847	0.6347247894626707	0.7430924364441023
nw_027520962.1:858241-891945:-	172.16000413537526	-0.1590911690839974	0.3945762834097312	-0.40319496070369704	0.6868048065727721	0.7943766437468207
nw_027525482.1:5788-19064:-	429.8371305824052	0.20471094651866942	0.5292260451282186	0.3868119273477422	0.6988954465334327	0.7987376531810659
nw_027522720.1:2591181-2611912:+	217.774482721749	-0.09785271906511683	0.33760626084449613	-0.28984272631776964	0.7719365592956965	0.8718342316751395
9:18416551-18445179:-	397.53447199235524	-0.15581516451777394	0.5854130997077045	-0.266162756855923	0.7901138644655294	0.8718497814792049
nw_027521300.1:171255-202616:-	646.5032564076138	0.120974230655063	0.45087617399857477	0.2683092113344747	0.7884613164730573	0.8718497814792049
nw_027522720.1:1569361-1591379:+	234.39482199971778	-0.08765008894454046	0.3849838816194562	-0.22767210038985392	0.8199011635133554	0.8944376329236604
