long-eRNA	ppc_SRR13652347	ppc_SRR13652348	ppc_SRR13652349	ppc_SRR13652341	ppc_SRR13652342	ppc_SRR13652343	ppd_SRR13652347	ppd_SRR13652348	ppd_SRR13652349	ppd_SRR13652341	ppd_SRR13652342	ppd_SRR13652343	gbc_SRR13652347	gbc_SRR13652348	gbc_SRR13652349	gbc_SRR13652341	gbc_SRR13652342	gbc_SRR13652343	gbd_SRR13652347	gbd_SRR13652348	gbd_SRR13652349	gbd_SRR13652341	gbd_SRR13652342	gbd_SRR13652343
12:117058947-117072107:+	0.0	14.812648436046844	71.33111638422487	0.0	0.0	0.0	0.0	0.29625296872093687	1.4266223276844974	0.0	0.0	0.0	0.0	11.850118748837476	508.3963204112027	0.7396971676748185	1.103540019955224	0.8963516247153844	0.0	0.0009744362099200013	0.04180546997871904	6.0825357098496716e-05	9.074418386277643e-05	7.37070655961997e-05
13:16561343-16571538:-	5.65782716770379	10.368853905232791	4.53925286081431	0.7396971676748185	3.3106200598656725	0.8963516247153844	0.1131565433540758	0.20737707810465583	0.0907850572162862	0.01479394335349637	0.06621240119731345	0.017927032494307688	29.703592630444895	56.28806405697801	20.10240552646337	48.080315898863205	44.14160079820896	61.84826210536153	0.003230055744937438	0.006120929105804366	0.0021859945113596496	0.005228394508358309	0.004800087081144889	0.006725561342470731
13:17390005-17402825:+	29.703592630444895	32.58782655930306	49.28331677455536	14.79394335349637	2.207080039910448	9.859867871869229	0.5940718526088979	0.6517565311860612	0.9856663354911072	0.2958788670699274	0.04414160079820897	0.19719735743738456	43.84816054970437	51.844269526163956	71.97958107862691	22.930612197919373	47.45222085807464	45.713932860484604	0.003709344433609933	0.0043857769669371355	0.006089127914611839	0.001939819998132025	0.004014230679136619	0.003867179837618101
13:23809795-23824010:-	25.460222254667052	7.406324218023422	33.7201641089063	0.7396971676748185	1.103540019955224	0.8963516247153844	0.5092044450933411	0.14812648436046844	0.6744032821781261	0.01479394335349637	0.022070800399104484	0.017927032494307688	219.24080274852184	72.58197733662954	125.15368601959455	61.39486491700994	89.38674161637316	41.23217473690768	0.01658904379150435	0.005491977704042692	0.009469861230296148	0.004645495226771284	0.006763524638042722	0.003119867943167888
13:23857829-23868554:+	31.118049422370845	20.737707810465583	20.750870220865416	0.7396971676748185	3.3106200598656725	2.6890548741461533	0.6223609884474169	0.41475415620931166	0.41501740441730833	0.01479394335349637	0.06621240119731345	0.05378109748292306	879.7921245779393	214.78340232267925	321.63848842341395	18.492429191870464	16.55310029932836	24.201493867315378	0.09045775494323857	0.022083426107616565	0.0330699659082268	0.001901339624909551	0.0017019432756866348	0.0024883296182721913
14:10443785-10455607:-	84.86740751555685	96.2822148343045	151.74073849007834	73.96971676748186	46.348680838119414	46.61028448519999	1.697348150311137	1.92564429668609	3.034814769801567	1.479394335349637	0.9269736167623883	0.9322056897039999	451.21171662437723	632.5000882192003	436.4167393325758	236.70309365594193	153.39206277377616	141.62355670503075	0.0416900782245567	0.05844036664688153	0.040323084110928185	0.02187037731275444	0.014172785990370149	0.013085425178326778
15:36743608-36760746:+	22.63130867081516	10.368853905232791	49.28331677455536	9.616063179772642	16.55310029932836	11.652571121299998	0.4526261734163032	0.20737707810465583	0.9856663354911072	0.19232126359545285	0.3310620059865672	0.23305142242599997	128.7155680652612	26.66276718488432	117.37210968677	76.18880827050631	119.1823221551642	65.43366860422306	0.007975436400350701	0.0016520705858407217	0.007272576348396401	0.004720788665376179	0.007384740204173968	0.004054381845481308
16:37099404-37109727:-	9.901197543481633	4.443794530814054	8.430041027226576	3.6984858383740926	0.0	3.5854064988615377	0.19802395086963265	0.08887589061628107	0.16860082054453152	0.07396971676748185	0.0	0.07170812997723075	107.49871618637201	41.475415620931166	53.17410494096763	76.18880827050631	87.1796615764627	89.63516247153845	0.011529248840237165	0.0044482427735876365	0.005702928457847175	0.008171257858269625	0.0093500280541036	0.009613380788453264
16:52132293-52144311:-	12.730111127333526	32.58782655930306	33.7201641089063	0.7396971676748185	0.0	0.8963516247153844	0.25460222254667053	0.6517565311860612	0.6744032821781261	0.01479394335349637	0.0	0.017927032494307688	107.49871618637201	214.78340232267925	129.69293888040886	17.013034856520825	15.449560279373138	14.341625995446151	0.00975575970472557	0.019492095682246816	0.011769937279281982	0.0015439726705255216	0.0014020836990083147	0.0013015360736405523
2:58775075-58888047:+	84.86740751555685	103.68853905232791	107.64513927073935	21.451217862569738	1.103540019955224	18.823384119023075	1.697348150311137	2.073770781046558	2.152902785414787	0.42902435725139476	0.022070800399104484	0.3764676823804615	1773.728817075138	1347.9510076802628	2408.3978750091924	1228.6369955078735	1060.5019591769703	1303.295262336169	0.01584068317429313	0.012038178915276565	0.021508737597538574	0.010972618358960365	0.009471050692371958	0.011639370762024467
