long-eRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
nw_027521049.1:408856-429998:-	133.03151275229746	-0.6482144952479041	0.5096097868058583	-1.2719820380821076	0.20337950127181081	0.319026668661664
nw_027522423.1:265558-308518:+	271.2169567534974	-0.5990610362156334	0.4800575118335056	-1.2478943073458266	0.21206976564691937	0.32626117791833753
1:14553173-14595401:+	892.2419219416441	0.4830763119579131	0.41530577800601715	1.163182256402207	0.244755563996796	0.35067570045402086
2:58775112-58845089:+	929.3409575416937	-0.456526925671754	0.3937035145020164	-1.1595703590535662	0.24622377490232827	0.35067570045402086
nw_027522720.1:1569361-1591472:+	171.49515463693942	-0.5262826416081675	0.4573594214504739	-1.1506981531923182	0.24985643657348988	0.35067570045402086
nw_027520944.1:154142-171761:-	134.39495547466322	-0.5753558158112946	0.4897497644118399	-1.1747954927599862	0.24007654381322996	0.35067570045402086
2:84061698-84089159:+	113.61920842799545	-1.1094530619392295	0.943386571534944	-1.1760322813733566	0.23958197651267688	0.35067570045402086
nw_027521300.1:158639-186011:+	337.5738215748649	-0.47155859795747423	0.4367303855254776	-1.0797476282537362	0.28025457839794565	0.38655803916958026
9:39188918-39210554:-	298.1679925642139	-0.4713736957099799	0.44722242980003296	-1.0540028055407367	0.29188163266476497	0.39577170530815586
nw_027523416.1:1370433-1397456:-	210.1402123119508	-0.33836954298378386	0.41616634095240057	-0.8130632146016951	0.41618181561911216	0.5532470017761798
nw_027522374.1:153307-180353:+	219.24888595535126	-0.3321441021148953	0.41351862326133826	-0.8032143739871775	0.42185083885433716	0.5532470017761798
4:162834035-162876714:-	744.5374467094479	0.29204324041040713	0.37606494354898196	0.776576613747484	0.4374086035308692	0.5554394965471354
4:55977722-55994023:+	129.34153042860854	-0.5590380091579642	0.7101347283450448	-0.787228094675487	0.431148353651134	0.5554394965471354
11:13203364-13214789:-	69.99378459660079	-0.4902721700566542	0.6431733161557394	-0.762270693981867	0.4458984609814508	0.5573730762268135
5:64336438-64355548:+	70.0147817058201	0.3846584030282896	0.5780145175904375	0.6654822523001855	0.5057420913653714	0.6224518047573803
nw_027520944.1:198114-214098:-	550.8477892668285	0.2619737137318143	0.42589528421935857	0.6151129712835326	0.538480116355575	0.6527031713400909
nw_027522627.1:23563-40731:-	90.69599024169588	-0.3255331895514862	0.581785743263207	-0.5595413660802118	0.5757923081971466	0.6774027155260548
3:139696122-139765932:-	507.7356629941981	0.23987092632396556	0.4277750873842602	0.5607407569961999	0.5749742784196721	0.6774027155260548
6:45666802-45687764:-	142.68080386409665	-0.1373851062323357	0.4460254373736608	-0.30802078697865926	0.7580665151030215	0.8663617315463102
nw_027522074.1:314097-340915:+	221.09453254950617	0.1692405331827442	0.5418450548547157	0.31234119729693294	0.7547812340678387	0.8663617315463102
